stock_code,total_units,total_revenue,active_months,avg_monthly_units,std_monthly_units,avg_unit_price,total_orders,description,demand_cv,sku_class,recommended_action
21864,828,2041.69,13,63.69230769230769,50.117170403273654,2.8849485718529837,184,UNION JACK FLAG PASSPORT COVER,0.7868637865248279,Regular,Maintain standard replenishment review
21865,271,618.9300000000001,13,20.846153846153847,12.273590576560132,2.6771023122176967,106,PINK UNION JACK  PASSPORT COVER,0.5887700276578661,Regular,Maintain standard replenishment review
21866,747,1292.38,13,57.46153846153846,27.244618381787454,1.9011678610975171,193,UNION JACK FLAG LUGGAGE TAG,0.47413659834436,Regular,Maintain standard replenishment review
21867,348,480.25,13,26.76923076923077,15.094998322589321,1.6161761294261294,121,PINK UNION JACK  LUGGAGE TAG,0.5638936154990264,Regular,Maintain standard replenishment review
21868,2477,3259.75,13,190.53846153846155,140.4158202059247,2.1632006224202462,302,POTTING SHED TEA MUG,0.7369421326915708,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21870,1407,1851.46,8,175.875,151.60421922134717,1.8149868012422359,163,I CAN ONLY PLEASE ONE PERSON MUG,0.8619998249969988,Regular,Maintain standard replenishment review
21871,5453,6679.5599999999995,13,419.46153846153845,303.72235550049527,1.8352245106116287,357,SAVE THE PLANET MUG,0.7240767690274048,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21872,1292,1454.98,13,99.38461538461539,127.76119550522012,1.6381879810472928,142,GLAMOROUS  MUG,1.2855228649906048,Regular,Maintain standard replenishment review
21873,1618,1834.3,13,124.46153846153847,191.3502963087225,1.5970925324675325,116,IF YOU CAN'T STAND THE HEAT MUG,1.5374251248537654,Regular,Maintain standard replenishment review
21874,2974,4141.18,13,228.76923076923077,258.6471708222593,1.938841517002617,295,GIN AND TONIC MUG,1.1306029659345564,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21875,2055,2429.38,13,158.07692307692307,203.5253716937447,1.793706247868191,148,KINGS CHOICE MUG,1.2875084340723508,High-Turnover Volatile,Monitor closely and replenish in smaller batches
21876,3789,4825.36,13,291.46153846153845,247.37475463508645,2.030447323459476,333,POTTERING MUG,0.8487389311839862,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21877,5411,6932.78,13,416.2307692307692,436.5213156013793,1.708456253198802,349,HOME SWEET HOME MUG,1.048748309520963,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21878,2523,2172.2,13,194.07692307692307,192.2509044358706,1.1491654456654457,224,PACK OF 6 SANDCASTLE FLAGS ASSORTED,0.990591263442853,High-Turnover Stable,Keep stable local warehouse inventory
21879,1176,385.47,13,90.46153846153847,191.7514082454222,0.8223794347170306,94,HEARTS GIFT TAPE,2.1197009414885106,Regular,Maintain standard replenishment review
21880,1903,858.7800000000001,13,146.3846153846154,133.17753718347703,0.4915961150412507,240,RED RETROSPOT TAPE,0.9097782361456654,High-Turnover Stable,Keep stable local warehouse inventory
21881,1102,383.11,13,84.76923076923077,123.07731570450194,0.8608041958041958,79,CUTE CATS TAPE,1.4519102578571008,Regular,Maintain standard replenishment review
21882,704,251.17000000000002,11,64.0,106.43307756520056,0.8410936955764541,70,SKULLS TAPE,1.6630168369562588,Regular,Maintain standard replenishment review
21883,1653,725.4200000000001,13,127.15384615384616,212.12922404116716,0.7398698176509263,133,STARS GIFT TAPE,1.6682879083697355,Regular,Maintain standard replenishment review
21884,1166,413.76000000000005,13,89.6923076923077,126.95825075944231,0.9812747252747253,93,CAKES AND BOWS GIFT  TAPE,1.4154865007484991,Regular,Maintain standard replenishment review
21888,1688,6659.54,13,129.84615384615384,111.53388584778929,4.846521552561198,378,BINGO SET,0.8589695000125953,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21889,6390,8847.29,13,491.53846153846155,395.85869014599456,1.5805358951767443,587,WOODEN BOX OF DOMINOES,0.8053463179808966,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21890,1147,3674.1099999999997,13,88.23076923076923,62.10898196739052,3.7938106717819977,231,S/6 WOODEN SKITTLES IN COTTON BAG,0.7039378950096572,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21891,8130,10504.85,13,625.3846153846154,336.84653737806144,1.5716110227182107,425,TRADITIONAL WOODEN SKIPPING ROPE,0.5386229994975152,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21892,3192,4317.16,13,245.53846153846155,150.07698878942955,1.5911555395209893,412,TRADITIONAL WOODEN CATCH CUP GAME,0.6112158064732406,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21894,592,902.08,13,45.53846153846154,25.19462702183207,1.7071620879120881,130,POTTING SHED SEED ENVELOPES,0.5532603906821231,Regular,Maintain standard replenishment review
21895,2,12.72,1,2.0,0.0,6.36,2,POTTING SHED SOW 'N' GROW SET,0.0,Long-Tail,Limit stock and avoid excessive local warehouse space
21896,980,2272.79,13,75.38461538461539,138.27059127036526,2.4571736596736597,110,POTTING SHED TWINE,1.8342017209334167,Regular,Maintain standard replenishment review
21897,405,1268.1899999999998,3,135.0,181.51859408887015,3.85,3,POTTING SHED CANDLE CITRONELLA,1.3445821784360752,Regular,Maintain standard replenishment review
21898,493,1541.11,3,164.33333333333334,206.33548733393715,2.766875,25,POTTING SHED ROSE CANDLE,1.2555912008150334,Regular,Maintain standard replenishment review
21899,2679,1757.9700000000003,13,206.07692307692307,200.7753560319184,0.8729632371676905,278,"KEY FOB , GARAGE DESIGN",0.9742738441265171,High-Turnover Stable,Keep stable local warehouse inventory
21900,3228,2197.17,13,248.30769230769232,230.07150504983755,0.9500494753974759,372,"KEY FOB , SHED",0.9265581058388749,High-Turnover Stable,Keep stable local warehouse inventory
21901,1828,1277.89,13,140.6153846153846,48.86296904190066,0.894017939229994,308,"KEY FOB , BACK DOOR",0.34749376233299156,Regular,Maintain standard replenishment review
21902,1962,1262.3700000000001,13,150.92307692307693,164.72424509791182,0.8909697166240391,210,"KEY FOB , FRONT  DOOR",1.0914450490687326,High-Turnover Volatile,Monitor closely and replenish in smaller batches
21903,1160,2490.13,13,89.23076923076923,41.95663206644421,2.4346612034688957,180,MAN FLU METAL SIGN,0.470203635227392,Regular,Maintain standard replenishment review
21904,50,105.0,6,8.333333333333334,5.428320796219275,2.1,23,HOUSE WRECKING METAL SIGN,0.6513984955463129,Long-Tail,Limit stock and avoid excessive local warehouse space
21905,760,821.61,13,58.46153846153846,47.41943234690356,1.5739013986013985,160,MORE BUTTER METAL SIGN,0.8111218690917715,Regular,Maintain standard replenishment review
21906,581,4470.81,13,44.69230769230769,47.94681882979762,9.531948045715165,173,PHARMACIE FIRST AID TIN,1.072820386897365,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21907,2371,5027.18,13,182.3846153846154,95.2466433892716,2.3206887197499495,367,I'M ON HOLIDAY METAL SIGN,0.5222295926025013,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21908,3771,7752.22,13,290.0769230769231,140.66062084467796,2.5260152351981304,468,CHOCOLATE THIS WAY METAL SIGN,0.48490800079045704,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21910,36,59.39999999999999,3,12.0,16.46207763315433,1.6499999999999997,8,WAY OUT METAL SIGN,1.3718398027628609,Long-Tail,Limit stock and avoid excessive local warehouse space
21911,114,203.20999999999998,5,22.8,17.81010948871455,2.3149571428571427,29,GARDEN METAL SIGN,0.781145153013796,Regular,Maintain standard replenishment review
21912,1786,7047.7,13,137.3846153846154,76.04882035194943,4.9521874944425655,396,VINTAGE SNAKES & LADDERS,0.5535468446670451,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21913,398,1565.83,13,30.615384615384617,19.538587724203875,4.492811026580258,148,VINTAGE SEASIDE JIGSAW PUZZLES,0.6381950764187195,Regular,Maintain standard replenishment review
21914,7876,10339.810000000001,13,605.8461538461538,381.24092254851263,1.4095547212664619,603,BLUE HARMONICA IN BOX,0.6292701870404602,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21915,21903,26294.08,13,1684.8461538461538,1052.2884463677126,1.395066062599009,661,RED  HARMONICA IN BOX,0.6245605534757916,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21916,4599,1973.49,13,353.7692307692308,256.76258613946396,0.5446221043141706,359,SET 12 RETRO WHITE CHALK STICKS,0.725791176302029,High-Turnover Stable,Keep stable local warehouse inventory
21917,4151,1701.9299999999998,13,319.3076923076923,188.7513287438372,0.5050823329720389,225,SET 12 KIDS  WHITE CHALK STICKS,0.5911267823825304,High-Turnover Stable,Keep stable local warehouse inventory
21918,7199,2950.25,13,553.7692307692307,365.7278482346661,0.5175262288286036,369,SET 12 KIDS COLOUR  CHALK STICKS,0.6604336751008001,High-Turnover Stable,Keep stable local warehouse inventory
21922,898,6944.36,13,69.07692307692308,86.89789174510271,9.794241165084996,208,UNION STRIPE WITH FRINGE  HAMMOCK,1.2579872969781016,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21925,403,503.75,13,31.0,23.19123397608099,1.25,65,UNION STRIPE CUSHION COVER,0.7481043218090642,Regular,Maintain standard replenishment review
21926,414,509.9,12,34.5,24.340389180424896,1.2480208333333334,60,RED/CREAM STRIPE CUSHION COVER,0.7055185269688375,Regular,Maintain standard replenishment review
21927,623,771.15,13,47.92307692307692,28.520348111659793,1.2487820512820513,99,BLUE/CREAM STRIPE CUSHION COVER,0.5951276491999636,Regular,Maintain standard replenishment review
21928,10468,21144.41,13,805.2307692307693,325.40722022468856,2.6925660919543257,806,JUMBO BAG SCANDINAVIAN PAISLEY,0.4041167236263805,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21929,11006,23179.06,13,846.6153846153846,413.5596568133668,2.6925513871744613,865,JUMBO BAG PINK VINTAGE PAISLEY,0.4884858748476984,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21930,6438,14006.2,13,495.2307692307692,255.50999779726618,2.7888838771311915,705,JUMBO STORAGE BAG SKULLS,0.5159412816658062,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21931,13651,30764.010000000002,13,1050.076923076923,345.301670412617,2.7379931354044844,1184,JUMBO STORAGE BAG SUKI,0.328834643276245,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21932,2720,4995.38,13,209.23076923076923,220.49306634833732,2.473929913584513,446,SCANDINAVIAN PAISLEY PICNIC BAG,1.053827155341318,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21933,2672,4957.43,13,205.53846153846155,241.15334519229853,2.4164305818820178,410,PINK VINTAGE PAISLEY PICNIC BAG,1.1732760058008536,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21934,2421,4480.28,13,186.23076923076923,107.98005513840188,2.211381229286461,411,SKULL SHOULDER BAG,0.57981855299431,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21935,3393,6298.61,13,261.0,128.86297632239706,2.3749703931466595,530,SUKI  SHOULDER BAG,0.4937278786298738,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21936,3985,11665.189999999999,13,306.53846153846155,320.2841486827531,3.880018892598665,531,RED RETROSPOT PICNIC BAG,1.044841639366572,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21937,1707,4898.85,9,189.66666666666666,188.6186629154178,3.4267435634370904,251,STRAWBERRY   PICNIC BAG,0.9944744969178443,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21942,287,313.01,12,23.916666666666668,22.86107582505224,1.2681967936747347,103,SKULLS DESIGN FLANNEL,0.9558637975631598,Regular,Maintain standard replenishment review
21943,119,134.49,12,9.916666666666666,8.36071259830854,1.3046190476190476,50,CAKES AND RABBITS DESIGN FLANNEL,0.8430970687369956,Regular,Maintain standard replenishment review
21944,337,310.19,12,28.083333333333332,20.947806712412785,1.2541486923005802,100,KITTENS DESIGN FLANNEL,0.7459159660206333,Regular,Maintain standard replenishment review
21945,358,373.34,12,29.833333333333332,23.8397427279183,1.2500045093795094,105,STRAWBERRIES  DESIGN FLANNEL,0.7990975216062,Regular,Maintain standard replenishment review
21946,86,75.35,10,8.6,5.910442735813733,1.0077500000000001,25,PARTY TIME DESIGN FLANNEL,0.6872607832341551,Long-Tail,Limit stock and avoid excessive local warehouse space
21947,811,1139.65,13,62.38461538461539,70.1504792826802,1.776549561774258,152,SET OF 6 HEART CHOPSTICKS,1.1244836383166985,Regular,Maintain standard replenishment review
21948,640,978.23,13,49.23076923076923,60.54358463970928,1.9572289098058329,153,SET OF 6 CAKE CHOPSTICKS,1.2297915629940948,Regular,Maintain standard replenishment review
21949,801,1054.44,13,61.61538461538461,61.59347701060892,1.9079142246642247,144,SET OF 6 STRAWBERRY CHOPSTICKS,0.9996444458650637,Regular,Maintain standard replenishment review
21955,1228,7580.820000000001,13,94.46153846153847,134.74149038350893,9.118184575869623,206,DOORMAT UNION JACK GUNS AND ROSES,1.4264164291413812,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21967,5271,1582.1499999999999,13,405.46153846153845,624.0457535823015,0.42363280297193645,232,PACK OF 12 SKULL TISSUES,1.5390997527167367,High-Turnover Volatile,Monitor closely and replenish in smaller batches
21972,335,499.08,13,25.76923076923077,19.545476229185134,1.8675982905982904,65,SET OF 36 DINOSAUR PAPER DOILIES,0.7584811671027066,Regular,Maintain standard replenishment review
21973,159,230.54999999999998,11,14.454545454545455,17.31105794781842,1.45,30,SET OF 36 MUSHROOM PAPER DOILIES,1.1976203611698277,Regular,Maintain standard replenishment review
21974,2219,3545.6,13,170.69230769230768,87.51036568638085,2.1632447670970687,360,SET OF 36 PAISLEY FLOWER DOILIES,0.5126790238499104,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21975,12312,6102.51,13,947.0769230769231,496.55269299750745,0.635803641946201,601,PACK OF 60 DINOSAUR CAKE CASES,0.5243002768817087,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21976,5199,2869.9,13,399.9230769230769,212.73906612658206,0.8515903835224267,393,PACK OF 60 MUSHROOM CAKE CASES,0.5319499633863372,High-Turnover Stable,Keep stable local warehouse inventory
21977,24820,12226.32,13,1909.2307692307693,959.0736115167032,0.7455380904063914,869,PACK OF 60 PINK PAISLEY CAKE CASES,0.502335090641303,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
21980,6685,2121.18,13,514.2307692307693,308.5028778488551,0.411418205206165,297,PACK OF 12 RED RETROSPOT TISSUES,0.5999308020994938,High-Turnover Stable,Keep stable local warehouse inventory
21981,5468,1651.3,13,420.61538461538464,302.0801600186995,0.4704007746639325,271,PACK OF 12 WOODLAND TISSUES,0.7181861887789124,High-Turnover Stable,Keep stable local warehouse inventory
21982,7173,2215.61,13,551.7692307692307,370.8272629869047,0.4558156920985868,359,PACK OF 12 SUKI TISSUES,0.6720694854077459,High-Turnover Stable,Keep stable local warehouse inventory
21983,2301,777.67,13,177.0,76.25614729318549,0.4525387655822438,155,PACK OF 12 BLUE PAISLEY TISSUES,0.43082569092195194,High-Turnover Stable,Keep stable local warehouse inventory
21984,3458,1112.6,13,266.0,191.32607419446694,0.4591999419979969,212,PACK OF 12 PINK PAISLEY TISSUES,0.7192709556182968,High-Turnover Stable,Keep stable local warehouse inventory
21985,8775,2729.5099999999998,13,675.0,480.1038082192919,0.4237609752353238,427,PACK OF 12 HEARTS DESIGN TISSUES,0.7112649010656177,High-Turnover Stable,Keep stable local warehouse inventory
21986,4067,1197.73,13,312.84615384615387,366.21210751736174,0.4180639635464542,189,PACK OF 12 PINK POLKADOT TISSUES,1.1705820992686753,High-Turnover Volatile,Monitor closely and replenish in smaller batches
21987,2113,1346.65,13,162.53846153846155,123.95739549311247,0.768606979878851,171,PACK OF 6 SKULL PAPER CUPS,0.7626342363513782,High-Turnover Stable,Keep stable local warehouse inventory
21988,2321,1862.75,13,178.53846153846155,128.86725429979964,1.0202070016293492,193,PACK OF 6 SKULL PAPER PLATES,0.7217898775947416,High-Turnover Stable,Keep stable local warehouse inventory
21989,2409,2233.1,13,185.30769230769232,99.01210752174421,1.149348668718528,335,PACK OF 20 SKULL PAPER NAPKINS,0.5343119127366852,High-Turnover Stable,Keep stable local warehouse inventory
21990,1672,2870.0,13,128.6153846153846,114.02378294427473,2.1677570942537496,366,MODERN FLORAL STATIONERY SET,0.8865485516002222,Regular,Maintain standard replenishment review
21991,635,1080.82,13,48.84615384615385,37.23986697489254,2.1311054449775626,211,BOHEMIAN COLLAGE STATIONERY SET,0.762390977438745,Regular,Maintain standard replenishment review
21992,1901,3510.72,12,158.41666666666666,112.46369784660885,2.198660216204359,436,VINTAGE PAISLEY STATIONERY SET,0.7099233951390354,High-Revenue Priority,Prioritize inventory monitoring and avoid stockouts
