stock_code,description,sku_class,avg_monthly_units,current_inventory,lead_time_days,safety_stock,reorder_point,recommended_replenishment_qty,inventory_risk,warehouse_strategy
22536,MAGIC DRAWING SLATE PURDEY,High-Turnover Stable,365.53846153846155,197,21,126.0,382.0,185.0,Stockout Risk,Stable Local Warehouse Inventory
22996,TRAVEL CARD WALLET VINTAGE TICKET,High-Turnover Stable,436.45454545454544,240,21,111.0,417.0,177.0,Stockout Risk,Stable Local Warehouse Inventory
23119,PACK OF 6 LARGE FRUIT STRAWS,High-Turnover Stable,326.0,159,21,108.0,336.0,177.0,Stockout Risk,Stable Local Warehouse Inventory
23399,HOME SWEET HOME HANGING HEART,High-Turnover Stable,478.5,144,14,96.0,319.0,175.0,Stockout Risk,Stable Local Warehouse Inventory
21985,PACK OF 12 HEARTS DESIGN TISSUES,High-Turnover Stable,675.0,276,14,135.0,450.0,174.0,Stockout Risk,Stable Local Warehouse Inventory
23510,MINI PLAYING CARDS GYMKHANA,High-Turnover Stable,630.25,53,7,74.0,221.0,168.0,Stockout Risk,Stable Local Warehouse Inventory
22999,TRAVEL CARD WALLET RETRO PETALS,High-Turnover Stable,263.09090909090907,197,30,101.0,364.0,167.0,Stockout Risk,Stable Local Warehouse Inventory
35961,FOLKART ZINC HEART CHRISTMAS DEC,High-Turnover Stable,229.69230769230768,58,21,64.0,225.0,167.0,Stockout Risk,Stable Local Warehouse Inventory
16237,SLEEPING CAT ERASERS,High-Turnover Stable,383.9230769230769,84,14,69.0,248.0,164.0,Stockout Risk,Stable Local Warehouse Inventory
21917,SET 12 KIDS  WHITE CHALK STICKS,High-Turnover Stable,319.3076923076923,44,14,59.0,208.0,164.0,Stockout Risk,Stable Local Warehouse Inventory
84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,High-Turnover Stable,386.38461538461536,87,14,71.0,251.0,164.0,Stockout Risk,Stable Local Warehouse Inventory
21507,"ELEPHANT, BIRTHDAY CARD,",High-Turnover Stable,255.3846153846154,88,21,62.0,241.0,153.0,Stockout Risk,Stable Local Warehouse Inventory
21976,PACK OF 60 MUSHROOM CAKE CASES,High-Turnover Stable,399.9230769230769,234,21,107.0,387.0,153.0,Stockout Risk,Stable Local Warehouse Inventory
10135,COLOURING PENCILS BROWN TUBE,High-Turnover Stable,171.46153846153845,234,45,129.0,386.0,152.0,Stockout Risk,Stable Local Warehouse Inventory
85212,MINI PAINTED GARDEN DECORATION,High-Turnover Stable,188.53846153846155,134,30,97.0,286.0,152.0,Stockout Risk,Stable Local Warehouse Inventory
21078,SET/20 STRAWBERRY PAPER NAPKINS,High-Turnover Stable,251.72727272727272,208,30,105.0,357.0,149.0,Stockout Risk,Stable Local Warehouse Inventory
22602,CHRISTMAS RETROSPOT HEART WOOD,High-Turnover Stable,170.3846153846154,27,21,53.0,172.0,145.0,Stockout Risk,Stable Local Warehouse Inventory
22714,CARD BIRTHDAY COWBOY,High-Turnover Stable,268.2307692307692,121,21,77.0,265.0,144.0,Stockout Risk,Stable Local Warehouse Inventory
23504,PLAYING CARDS JUBILEE UNION JACK,High-Turnover Stable,481.75,175,14,93.0,318.0,143.0,Stockout Risk,Stable Local Warehouse Inventory
23378,PACK OF 12 50'S CHRISTMAS TISSUES,High-Turnover Stable,999.25,188,7,95.0,328.0,140.0,Stockout Risk,Stable Local Warehouse Inventory
22027,TEA PARTY BIRTHDAY CARD,High-Turnover Stable,336.0,74,14,56.0,213.0,139.0,Stockout Risk,Stable Local Warehouse Inventory
22421,LIPSTICK PEN FUSCHIA,High-Turnover Stable,199.76923076923077,153,30,91.0,291.0,138.0,Stockout Risk,Stable Local Warehouse Inventory
20983,12 PENCILS TALL TUBE RED RETROSPOT,High-Turnover Stable,210.53846153846155,162,30,88.0,299.0,137.0,Stockout Risk,Stable Local Warehouse Inventory
23292,SPACE BOY CHILDRENS CUP,High-Turnover Stable,311.57142857142856,157,21,72.0,290.0,133.0,Stockout Risk,Stable Local Warehouse Inventory
21983,PACK OF 12 BLUE PAISLEY TISSUES,High-Turnover Stable,177.0,38,21,44.0,168.0,130.0,Stockout Risk,Stable Local Warehouse Inventory
23002,TRAVEL CARD WALLET SKULLS,High-Turnover Stable,192.63636363636363,135,30,70.0,263.0,128.0,Stockout Risk,Stable Local Warehouse Inventory
21830,ASSORTED CREEPY CRAWLIES,High-Turnover Stable,218.41666666666663,176,30,85.0,303.0,127.0,Stockout Risk,Stable Local Warehouse Inventory
22153,ANGEL DECORATION STARS ON DRESS,High-Turnover Stable,288.1111111111111,173,21,98.0,300.0,127.0,Stockout Risk,Stable Local Warehouse Inventory
21900,"KEY FOB , SHED",High-Turnover Stable,248.30769230769232,48,14,56.0,172.0,124.0,Stockout Risk,Stable Local Warehouse Inventory
21989,PACK OF 20 SKULL PAPER NAPKINS,High-Turnover Stable,185.30769230769232,132,30,71.0,256.0,124.0,Stockout Risk,Stable Local Warehouse Inventory
22419,LIPSTICK PEN RED,High-Turnover Stable,256.7692307692308,48,14,50.0,170.0,122.0,Stockout Risk,Stable Local Warehouse Inventory
23005,TRAVEL CARD WALLET I LOVE LONDON,High-Turnover Stable,591.625,275,14,120.0,396.0,121.0,Stockout Risk,Stable Local Warehouse Inventory
22537,MAGIC DRAWING SLATE DINOSAUR,High-Turnover Stable,148.3846153846154,103,30,62.0,210.0,107.0,Stockout Risk,Stable Local Warehouse Inventory
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,High-Turnover Stable,194.07692307692307,30,14,45.0,136.0,106.0,Stockout Risk,Stable Local Warehouse Inventory
21981,PACK OF 12 WOODLAND TISSUES,High-Turnover Stable,420.61538461538464,177,14,84.0,280.0,103.0,Stockout Risk,Stable Local Warehouse Inventory
23546,WRAP PAISLEY PARK,High-Turnover Stable,541.6666666666666,244,14,90.0,343.0,99.0,Stockout Risk,Stable Local Warehouse Inventory
22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,High-Turnover Stable,159.6153846153846,58,21,41.0,153.0,95.0,Stockout Risk,Stable Local Warehouse Inventory
21880,RED RETROSPOT TAPE,High-Turnover Stable,146.3846153846154,57,21,49.0,151.0,94.0,Stockout Risk,Stable Local Warehouse Inventory
22651,GENTLEMAN SHIRT REPAIR KIT,High-Turnover Stable,166.6153846153846,20,14,35.0,113.0,93.0,Stockout Risk,Stable Local Warehouse Inventory
21916,SET 12 RETRO WHITE CHALK STICKS,High-Turnover Stable,353.7692307692308,263,21,107.0,355.0,92.0,Stockout Risk,Stable Local Warehouse Inventory
23550,WRAP ALPHABET POSTER,High-Turnover Stable,309.1666666666667,110,14,56.0,200.0,90.0,Stockout Risk,Stable Local Warehouse Inventory
85061W,WHITE JEWELLED HEART DECORATION,High-Turnover Stable,165.07692307692307,146,30,68.0,233.0,87.0,Stockout Risk,Stable Local Warehouse Inventory
84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,High-Turnover Stable,241.3846153846154,73,14,43.0,156.0,83.0,Stockout Risk,Stable Local Warehouse Inventory
22548,HEADS AND TAILS SPORTING FUN,High-Turnover Stable,164.58333333333334,33,14,38.0,115.0,82.0,Stockout Risk,Stable Local Warehouse Inventory
23374,RED SPOT PAPER GIFT BAG,High-Turnover Stable,491.2,80,7,46.0,161.0,81.0,Stockout Risk,Stable Local Warehouse Inventory
22892,SET OF SALT AND PEPPER TOADSTOOLS,High-Turnover Stable,206.0,49,14,33.0,129.0,80.0,Stockout Risk,Stable Local Warehouse Inventory
22531,MAGIC DRAWING SLATE CIRCUS PARADE,High-Turnover Stable,260.15384615384613,92,14,50.0,171.0,79.0,Stockout Risk,Stable Local Warehouse Inventory
21899,"KEY FOB , GARAGE DESIGN",High-Turnover Stable,206.07692307692307,70,14,47.0,143.0,73.0,Stockout Risk,Stable Local Warehouse Inventory
22156,HEART DECORATION WITH PEARLS,High-Turnover Stable,168.92307692307693,36,14,29.0,108.0,72.0,Stockout Risk,Stable Local Warehouse Inventory
22544,MINI JIGSAW SPACEBOY,High-Turnover Stable,347.53846153846155,41,7,31.0,112.0,71.0,Stockout Risk,Stable Local Warehouse Inventory
22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,High-Turnover Stable,173.3846153846154,178,30,75.0,248.0,70.0,Stockout Risk,Stable Local Warehouse Inventory
21499,BLUE POLKADOT WRAP,High-Turnover Stable,532.8461538461538,100,7,44.0,168.0,68.0,Stockout Risk,Stable Local Warehouse Inventory
23266,SET OF 3 WOODEN STOCKING DECORATION,High-Turnover Stable,293.2857142857143,132,14,63.0,200.0,68.0,Stockout Risk,Stable Local Warehouse Inventory
20992,JAZZ HEARTS PURSE NOTEBOOK,High-Turnover Stable,340.38461538461536,172,14,79.0,238.0,66.0,Stockout Risk,Stable Local Warehouse Inventory
16235,RECYCLED PENCIL WITH RABBIT ERASER,High-Turnover Stable,236.0,176,21,74.0,239.0,63.0,Stockout Risk,Stable Local Warehouse Inventory
51014A,"FEATHER PEN,HOT PINK",High-Turnover Stable,295.53846153846155,41,7,34.0,103.0,62.0,Stockout Risk,Stable Local Warehouse Inventory
16219,HOUSE SHAPE PENCIL SHARPENER,High-Turnover Stable,254.0,207,21,90.0,268.0,61.0,Stockout Risk,Stable Local Warehouse Inventory
22335,HEART DECORATION PAINTED ZINC,High-Turnover Stable,183.07692307692307,59,14,33.0,118.0,59.0,Stockout Risk,Stable Local Warehouse Inventory
21984,PACK OF 12 PINK PAISLEY TISSUES,High-Turnover Stable,266.0,37,7,27.0,89.0,52.0,Stockout Risk,Stable Local Warehouse Inventory
21313,GLASS HEART T-LIGHT HOLDER,High-Turnover Stable,255.46153846153845,192,21,61.0,240.0,48.0,Stockout Risk,Stable Local Warehouse Inventory
22711,WRAP CIRCUS PARADE,High-Turnover Stable,223.23076923076923,96,14,40.0,144.0,48.0,Stockout Risk,Stable Local Warehouse Inventory
23333,IVORY WICKER HEART MEDIUM,High-Turnover Stable,417.8,236,14,80.0,275.0,39.0,Stockout Risk,Stable Local Warehouse Inventory
23287,RED VINTAGE SPOT BEAKER,High-Turnover Stable,268.42857142857144,143,14,56.0,181.0,38.0,Stockout Risk,Stable Local Warehouse Inventory
22030,SWALLOWS GREETING CARD,High-Turnover Stable,460.5833333333333,266,14,88.0,303.0,37.0,Stockout Risk,Stable Local Warehouse Inventory
22196,SMALL HEART MEASURING SPOONS,High-Turnover Stable,219.0,35,7,19.0,70.0,35.0,Stockout Risk,Stable Local Warehouse Inventory
21650,ASSORTED TUTTI FRUTTI BRACELET,High-Turnover Stable,231.8181818181818,292,30,94.0,326.0,34.0,Stockout Risk,Stable Local Warehouse Inventory
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,High-Turnover Stable,227.83333333333337,120,14,48.0,154.0,34.0,Stockout Risk,Stable Local Warehouse Inventory
23004,TRAVEL CARD WALLET PANTRY,High-Turnover Stable,182.0,81,14,28.0,113.0,32.0,Stockout Risk,Stable Local Warehouse Inventory
23100,SILVER BELLS TABLE DECORATION,High-Turnover Stable,270.75,157,14,58.0,184.0,27.0,Stockout Risk,Stable Local Warehouse Inventory
21495,SKULLS AND CROSSBONES WRAP,High-Turnover Stable,446.15384615384613,266,14,84.0,292.0,26.0,Stockout Risk,Stable Local Warehouse Inventory
23186,FRENCH STYLE STORAGE JAR CAFE,High-Turnover Stable,247.75,148,14,58.0,174.0,26.0,Stockout Risk,Stable Local Warehouse Inventory
21395,BLUE POLKADOT BEAKER,High-Turnover Stable,354.75,101,7,34.0,117.0,16.0,Stockout Risk,Stable Local Warehouse Inventory
82581,TOILET METAL SIGN,High-Turnover Stable,298.6923076923077,181,14,51.0,190.0,9.0,Stockout Risk,Stable Local Warehouse Inventory
23000,TRAVEL CARD WALLET TRANSPORT,High-Turnover Stable,288.09090909090907,82,7,23.0,90.0,8.0,Stockout Risk,Stable Local Warehouse Inventory
47504K,ENGLISH ROSE GARDEN SECATEURS,High-Turnover Stable,168.16666666666666,110,14,40.0,118.0,8.0,Stockout Risk,Stable Local Warehouse Inventory
85015,SET OF 12  VINTAGE POSTCARD SET,High-Turnover Stable,167.69230769230768,48,7,17.0,56.0,8.0,Stockout Risk,Stable Local Warehouse Inventory
85175,CACTI T-LIGHT CANDLES,High-Turnover Stable,443.4166666666667,129,7,34.0,137.0,8.0,Stockout Risk,Stable Local Warehouse Inventory
22436,12 COLOURED PARTY BALLOONS,High-Turnover Stable,164.15384615384616,46,7,15.0,53.0,7.0,Stockout Risk,Stable Local Warehouse Inventory
21508,VINTAGE KID DOLLY CARD,High-Turnover Stable,190.6153846153846,53,7,15.0,59.0,6.0,Stockout Risk,Stable Local Warehouse Inventory
22817,CARD SUKI BIRTHDAY,High-Turnover Stable,203.0,127,14,36.0,131.0,4.0,Stockout Risk,Stable Local Warehouse Inventory
21403,BLUE EGG  SPOON,High-Turnover Stable,142.84615384615384,138,21,41.0,141.0,3.0,Stockout Risk,Stable Local Warehouse Inventory
23508,MINI PLAYING CARDS DOLLY GIRL,High-Turnover Volatile,656.75,22,45,543.0,1528.0,1506.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
21810,CHRISTMAS HANGING STAR WITH BELL,High-Turnover Volatile,648.8888888888889,84,21,297.0,751.0,667.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
84568,GIRLS ALPHABET IRON ON PATCHES,High-Turnover Volatile,957.0769230769232,38,14,234.0,681.0,643.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,High-Turnover Volatile,645.875,112,21,280.0,732.0,620.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
15034,PAPER POCKET TRAVELING FAN,High-Turnover Volatile,507.0,30,21,191.0,546.0,516.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22440,BALLOON WATER BOMB PACK OF 35,High-Turnover Volatile,462.3076923076923,29,21,213.0,537.0,508.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
35953,FOLKART STAR CHRISTMAS DECORATIONS,High-Turnover Volatile,447.625,44,21,195.0,508.0,464.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
23506,MINI PLAYING CARDS SPACEBOY,High-Turnover Volatile,680.75,40,14,180.0,498.0,458.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
21069,VINTAGE BILLBOARD TEA MUG,High-Turnover Volatile,216.55555555555551,53,45,185.0,510.0,457.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
21967,PACK OF 12 SKULL TISSUES,High-Turnover Volatile,405.46153846153845,14,21,180.0,464.0,450.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
21819,GLITTER CHRISTMAS STAR,High-Turnover Volatile,308.75,96,30,200.0,509.0,413.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
16216,LETTER SHAPE PENCIL SHARPENER,High-Turnover Volatile,303.0,109,30,199.0,502.0,393.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22818,CARD CHRISTMAS VILLAGE,High-Turnover Volatile,330.27272727272725,23,21,136.0,367.0,344.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
20668,DISCO BALL CHRISTMAS DECORATION,High-Turnover Volatile,991.0,36,7,132.0,363.0,327.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22338,STAR DECORATION PAINTED ZINC,High-Turnover Volatile,519.8888888888889,81,14,147.0,390.0,309.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
20984,12 PENCILS TALL TUBE POSY,High-Turnover Volatile,344.09090909090907,98,21,138.0,379.0,281.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
18007,ESSENTIAL BALM 3.5G TIN IN ENVELOPE,High-Turnover Volatile,735.5,26,7,119.0,291.0,265.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
85199S,SMALL HANGING IVORY/RED WOOD BIRD,High-Turnover Volatile,204.6153846153846,51,30,111.0,316.0,265.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
21824,PAINTED METAL STAR WITH HOLLY BELLS,High-Turnover Volatile,273.7142857142857,46,21,114.0,306.0,260.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22152,PLACE SETTING WHITE STAR,High-Turnover Volatile,185.15384615384616,32,30,106.0,291.0,259.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
21986,PACK OF 12 PINK POLKADOT TISSUES,High-Turnover Volatile,312.84615384615387,87,21,119.0,338.0,251.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
16218,CARTOON  PENCIL SHARPENERS,High-Turnover Volatile,318.4166666666667,93,21,119.0,342.0,249.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
21802,CHRISTMAS TREE HEART DECORATION,High-Turnover Volatile,176.83333333333334,30,30,95.0,272.0,242.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22336,DOVE DECORATION PAINTED ZINC,High-Turnover Volatile,216.45454545454547,21,21,100.0,252.0,231.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22985,"WRAP, BILLBOARD FONTS DESIGN",High-Turnover Volatile,290.9230769230769,82,21,109.0,313.0,231.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22597,CHRISTMAS MUSICAL ZINC HEART,High-Turnover Volatile,217.0,25,21,103.0,255.0,230.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
17096,ASSORTED LAQUERED INCENSE HOLDERS,High-Turnover Volatile,318.125,31,14,105.0,253.0,222.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22920,HERB MARKER BASIL,High-Turnover Volatile,263.3076923076923,93,21,125.0,309.0,216.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22574,HEART WOODEN CHRISTMAS DECORATION,High-Turnover Volatile,194.41666666666663,101,30,119.0,313.0,212.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22593,CHRISTMAS GINGHAM STAR,High-Turnover Volatile,205.72727272727272,11,21,79.0,223.0,212.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
16259,PIECE OF CAMO STATIONERY SET,High-Turnover Volatile,375.55555555555554,82,14,93.0,268.0,186.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
21818,GLITTER CHRISTMAS HEART,High-Turnover Volatile,228.08333333333337,80,21,105.0,265.0,185.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
21179,NO JUNK MAIL METAL SIGN,High-Turnover Volatile,194.0,34,21,74.0,210.0,176.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22816,CARD MOTORBIKE SANTA,High-Turnover Volatile,362.45454545454544,98,14,99.0,268.0,170.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
70006,LOVE HEART POCKET WARMER,High-Turnover Volatile,245.63636363636363,37,14,84.0,199.0,162.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22091,EMPIRE TISSUE BOX,High-Turnover Volatile,152.53846153846155,82,30,89.0,242.0,160.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
21811,CHRISTMAS HANGING HEART WITH BELL,High-Turnover Volatile,404.1666666666667,3,7,62.0,156.0,153.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
85204,HANGING WOOD AND FELT FLOWER,High-Turnover Volatile,157.69230769230768,21,21,62.0,172.0,151.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
84950,ASSORTED COLOUR T-LIGHT HOLDER,High-Turnover Volatile,278.38461538461536,72,14,92.0,222.0,150.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
40016,CHINESE DRAGON PAPER LANTERNS,High-Turnover Volatile,555.6,51,7,69.0,199.0,148.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22130,PARTY CONE CHRISTMAS DECORATION,High-Turnover Volatile,207.0,89,21,86.0,231.0,142.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
21399,BLUE POLKADOT COFFEE MUG,High-Turnover Volatile,293.42857142857144,82,14,78.0,215.0,133.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
21642,ASSORTED TUTTI FRUTTI PEN,High-Turnover Volatile,224.63636363636363,36,14,58.0,163.0,127.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22601,CHRISTMAS RETROSPOT ANGEL WOOD,High-Turnover Volatile,225.36363636363637,40,14,60.0,165.0,125.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22573,STAR WOODEN CHRISTMAS DECORATION,High-Turnover Volatile,268.4,70,14,67.0,192.0,122.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
21803,CHRISTMAS TREE STAR DECORATION,High-Turnover Volatile,196.08333333333337,106,21,76.0,213.0,107.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22155,STAR DECORATION RUSTIC,High-Turnover Volatile,188.6153846153846,34,14,53.0,141.0,107.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22343,PARTY PIZZA DISH RED RETROSPOT,High-Turnover Volatile,151.84615384615384,56,21,56.0,162.0,106.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
72232,FENG SHUI PILLAR CANDLE,High-Turnover Volatile,255.15384615384616,91,14,71.0,190.0,99.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22599,CHRISTMAS MUSICAL ZINC STAR,High-Turnover Volatile,279.0,111,14,71.0,201.0,90.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22944,CHRISTMAS METAL POSTCARD WITH BELLS,High-Turnover Volatile,375.0,63,7,57.0,144.0,81.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
17021,NAMASTE SWAGAT INCENSE,High-Turnover Volatile,183.92307692307693,56,14,46.0,132.0,76.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22266,EASTER DECORATION HANGING BUNNY,High-Turnover Volatile,157.25,45,14,42.0,115.0,70.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,High-Turnover Volatile,357.2857142857143,61,7,46.0,129.0,68.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22154,ANGEL DECORATION 3 BUTTONS,High-Turnover Volatile,340.45454545454544,59,7,44.0,123.0,64.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22241,GARLAND WOODEN HAPPY EASTER,High-Turnover Volatile,162.66666666666666,64,14,50.0,126.0,62.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22094,RED RETROSPOT TISSUE BOX,High-Turnover Volatile,166.6153846153846,61,14,42.0,120.0,59.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
21875,KINGS CHOICE MUG,High-Turnover Volatile,158.07692307692307,59,14,42.0,116.0,57.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
21809,CHRISTMAS HANGING TREE WITH BELL,High-Turnover Volatile,218.22222222222223,118,14,63.0,165.0,47.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
22098,BOUDOIR SQUARE TISSUE BOX,High-Turnover Volatile,153.23076923076923,12,7,22.0,58.0,46.0,Stockout Risk,Small-Batch Replenishment / Monitor Closely
