invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,invoice_date_only,invoice_month,invoice_week,revenue
551818,POST,POSTAGE,4,2011-05-04 11:57:00,18.0,12569.0,Germany,2011-05-04,2011-05,2011-05-02/2011-05-08,72.0
551820,POST,POSTAGE,2,2011-05-04 12:11:00,18.0,12645.0,Germany,2011-05-04,2011-05,2011-05-02/2011-05-08,36.0
551868,POST,POSTAGE,8,2011-05-04 16:29:00,28.0,12540.0,Spain,2011-05-04,2011-05,2011-05-02/2011-05-08,224.0
551886,POST,POSTAGE,1,2011-05-05 09:23:00,18.0,12569.0,Germany,2011-05-05,2011-05,2011-05-02/2011-05-08,18.0
551887,POST,POSTAGE,2,2011-05-05 09:29:00,18.0,12593.0,France,2011-05-05,2011-05,2011-05-02/2011-05-08,36.0
551945,BANK CHARGES,BANK CHARGES,1,2011-05-05 11:09:00,15.0,16714.0,United Kingdom,2011-05-05,2011-05,2011-05-02/2011-05-08,15.0
551982,M,MANUAL,3,2011-05-05 13:56:00,2.1,15023.0,United Kingdom,2011-05-05,2011-05,2011-05-02/2011-05-08,6.300000000000001
551985,POST,POSTAGE,1,2011-05-05 14:38:00,15.0,12395.0,Belgium,2011-05-05,2011-05,2011-05-02/2011-05-08,15.0
551995,DOT,DOTCOM POSTAGE,1,2011-05-05 15:42:00,55.64,,United Kingdom,2011-05-05,2011-05,2011-05-02/2011-05-08,55.64
551997,DOT,DOTCOM POSTAGE,1,2011-05-05 15:47:00,43.57,,United Kingdom,2011-05-05,2011-05,2011-05-02/2011-05-08,43.57
552000,DOT,DOTCOM POSTAGE,1,2011-05-05 15:56:00,49.62,,United Kingdom,2011-05-05,2011-05,2011-05-02/2011-05-08,49.62
552008,POST,POSTAGE,4,2011-05-05 17:13:00,18.0,12476.0,Germany,2011-05-05,2011-05,2011-05-02/2011-05-08,72.0
552040,POST,POSTAGE,4,2011-05-06 08:19:00,28.0,12502.0,Spain,2011-05-06,2011-05,2011-05-02/2011-05-08,112.0
552188,POST,POSTAGE,2,2011-05-06 14:01:00,15.0,12394.0,Belgium,2011-05-06,2011-05,2011-05-02/2011-05-08,30.0
552202,POST,POSTAGE,1,2011-05-06 14:51:00,40.0,12414.0,Austria,2011-05-06,2011-05,2011-05-02/2011-05-08,40.0
552229,DOT,DOTCOM POSTAGE,1,2011-05-06 15:40:00,21.74,,United Kingdom,2011-05-06,2011-05,2011-05-02/2011-05-08,21.74
552232,DOT,DOTCOM POSTAGE,1,2011-05-06 15:54:00,36.71,,United Kingdom,2011-05-06,2011-05,2011-05-02/2011-05-08,36.71
552234,DOT,DOTCOM POSTAGE,1,2011-05-06 16:01:00,174.24,,United Kingdom,2011-05-06,2011-05,2011-05-02/2011-05-08,174.24
552259,M,MANUAL,1,2011-05-08 11:13:00,1.0,15796.0,United Kingdom,2011-05-08,2011-05,2011-05-02/2011-05-08,1.0
552315,POST,POSTAGE,6,2011-05-08 16:10:00,18.0,12700.0,France,2011-05-08,2011-05,2011-05-02/2011-05-08,108.0
552325,POST,POSTAGE,2,2011-05-09 09:47:00,18.0,12490.0,France,2011-05-09,2011-05,2011-05-09/2011-05-15,36.0
552337,POST,POSTAGE,3,2011-05-09 11:34:00,18.0,12621.0,Germany,2011-05-09,2011-05,2011-05-09/2011-05-15,54.0
552464,POST,POSTAGE,1,2011-05-09 15:12:00,18.0,12726.0,France,2011-05-09,2011-05,2011-05-09/2011-05-15,18.0
552493,DOT,DOTCOM POSTAGE,1,2011-05-09 16:21:00,226.61,,United Kingdom,2011-05-09,2011-05,2011-05-09/2011-05-15,226.61
552508,DOT,DOTCOM POSTAGE,1,2011-05-09 16:27:00,198.6,,United Kingdom,2011-05-09,2011-05,2011-05-09/2011-05-15,198.6
552514,DOT,DOTCOM POSTAGE,1,2011-05-09 16:30:00,205.45,,United Kingdom,2011-05-09,2011-05,2011-05-09/2011-05-15,205.45
552520,DOT,DOTCOM POSTAGE,1,2011-05-09 16:34:00,189.84,,United Kingdom,2011-05-09,2011-05,2011-05-09/2011-05-15,189.84
552543,POST,POSTAGE,2,2011-05-10 10:22:00,15.0,12399.0,Belgium,2011-05-10,2011-05,2011-05-09/2011-05-15,30.0
552549,M,MANUAL,1,2011-05-10 10:39:00,334.71,15674.0,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,334.71
552631,POST,POSTAGE,2,2011-05-10 12:55:00,18.0,12684.0,France,2011-05-10,2011-05,2011-05-09/2011-05-15,36.0
552649,POST,POSTAGE,1,2011-05-10 13:44:00,18.0,12592.0,Germany,2011-05-10,2011-05,2011-05-09/2011-05-15,18.0
552656,POST,POSTAGE,3,2011-05-10 14:46:00,18.0,12712.0,Germany,2011-05-10,2011-05,2011-05-09/2011-05-15,54.0
552660,DOT,DOTCOM POSTAGE,1,2011-05-10 15:03:00,184.92,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,184.92
552662,DOT,DOTCOM POSTAGE,1,2011-05-10 15:04:00,161.88,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,161.88
552663,DOT,DOTCOM POSTAGE,1,2011-05-10 15:04:00,133.17,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,133.17
552665,DOT,DOTCOM POSTAGE,1,2011-05-10 15:05:00,101.92,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,101.92
552666,DOT,DOTCOM POSTAGE,1,2011-05-10 15:05:00,109.25,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,109.25
552667,DOT,DOTCOM POSTAGE,1,2011-05-10 15:05:00,118.38,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,118.38
552668,DOT,DOTCOM POSTAGE,1,2011-05-10 15:05:00,168.63,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,168.63
552670,DOT,DOTCOM POSTAGE,1,2011-05-10 15:06:00,181.83,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,181.83
552671,DOT,DOTCOM POSTAGE,1,2011-05-10 15:06:00,146.29,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,146.29
552672,DOT,DOTCOM POSTAGE,1,2011-05-10 15:06:00,135.67,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,135.67
552673,DOT,DOTCOM POSTAGE,1,2011-05-10 15:07:00,95.38,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,95.38
552674,DOT,DOTCOM POSTAGE,1,2011-05-10 15:07:00,132.29,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,132.29
552675,DOT,DOTCOM POSTAGE,1,2011-05-10 15:07:00,166.88,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,166.88
552676,DOT,DOTCOM POSTAGE,1,2011-05-10 15:07:00,202.29,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,202.29
552677,DOT,DOTCOM POSTAGE,1,2011-05-10 15:07:00,202.96,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,202.96
552678,DOT,DOTCOM POSTAGE,1,2011-05-10 15:08:00,201.5,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,201.5
552681,DOT,DOTCOM POSTAGE,1,2011-05-10 15:08:00,166.08,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,166.08
552683,DOT,DOTCOM POSTAGE,1,2011-05-10 15:09:00,131.42,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,131.42
552684,DOT,DOTCOM POSTAGE,1,2011-05-10 15:09:00,161.96,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,161.96
552687,DOT,DOTCOM POSTAGE,1,2011-05-10 15:09:00,246.5,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,246.5
552702,DOT,DOTCOM POSTAGE,1,2011-05-10 16:00:00,120.92,,United Kingdom,2011-05-10,2011-05,2011-05-09/2011-05-15,120.92
552731,POST,POSTAGE,2,2011-05-11 10:43:00,18.0,12372.0,Denmark,2011-05-11,2011-05,2011-05-09/2011-05-15,36.0
552844,POST,POSTAGE,2,2011-05-11 14:37:00,18.0,12649.0,Germany,2011-05-11,2011-05,2011-05-09/2011-05-15,36.0
552845,POST,POSTAGE,6,2011-05-11 14:37:00,15.0,14646.0,Netherlands,2011-05-11,2011-05,2011-05-09/2011-05-15,90.0
552846,POST,POSTAGE,1,2011-05-11 14:38:00,18.0,14646.0,Netherlands,2011-05-11,2011-05,2011-05-09/2011-05-15,18.0
552857,DOT,DOTCOM POSTAGE,1,2011-05-11 15:34:00,175.69,,United Kingdom,2011-05-11,2011-05,2011-05-09/2011-05-15,175.69
552871,POST,POSTAGE,2,2011-05-12 08:52:00,18.0,12693.0,Germany,2011-05-12,2011-05,2011-05-09/2011-05-15,36.0
552874,POST,POSTAGE,7,2011-05-12 09:40:00,18.0,12621.0,Germany,2011-05-12,2011-05,2011-05-09/2011-05-15,126.0
552878,POST,POSTAGE,8,2011-05-12 09:54:00,18.0,12625.0,Germany,2011-05-12,2011-05,2011-05-09/2011-05-15,144.0
552884,POST,POSTAGE,1,2011-05-12 10:15:00,15.0,12395.0,Belgium,2011-05-12,2011-05,2011-05-09/2011-05-15,15.0
552946,POST,POSTAGE,1,2011-05-12 11:50:00,18.0,12683.0,France,2011-05-12,2011-05,2011-05-09/2011-05-15,18.0
552980,POST,POSTAGE,1,2011-05-12 14:52:00,523.0,12590.0,Germany,2011-05-12,2011-05,2011-05-09/2011-05-15,523.0
553002,M,MANUAL,2,2011-05-12 15:26:00,1.95,13263.0,United Kingdom,2011-05-12,2011-05,2011-05-09/2011-05-15,3.9
553013,DOT,DOTCOM POSTAGE,1,2011-05-12 18:19:00,189.68,,United Kingdom,2011-05-12,2011-05,2011-05-09/2011-05-15,189.68
553018,M,MANUAL,1,2011-05-12 19:02:00,557.72,12757.0,Portugal,2011-05-12,2011-05,2011-05-09/2011-05-15,557.72
553035,M,MANUAL,1,2011-05-12 20:13:00,1.45,17337.0,United Kingdom,2011-05-12,2011-05,2011-05-09/2011-05-15,1.45
553037,POST,POSTAGE,4,2011-05-13 08:10:00,18.0,12471.0,Germany,2011-05-13,2011-05,2011-05-09/2011-05-15,72.0
553044,POST,POSTAGE,2,2011-05-13 09:24:00,18.0,12682.0,France,2011-05-13,2011-05,2011-05-09/2011-05-15,36.0
553161,POST,POSTAGE,1,2011-05-13 15:48:00,18.0,12681.0,France,2011-05-13,2011-05,2011-05-09/2011-05-15,18.0
553162,DOT,DOTCOM POSTAGE,1,2011-05-13 15:53:00,152.19,,United Kingdom,2011-05-13,2011-05,2011-05-09/2011-05-15,152.19
553189,M,MANUAL,2,2011-05-15 13:14:00,1.65,15033.0,United Kingdom,2011-05-15,2011-05,2011-05-09/2011-05-15,3.3
553195,POST,POSTAGE,1,2011-05-15 13:45:00,18.0,12599.0,France,2011-05-15,2011-05,2011-05-09/2011-05-15,18.0
553208,POST,POSTAGE,2,2011-05-16 09:10:00,18.0,12674.0,France,2011-05-16,2011-05,2011-05-16/2011-05-22,36.0
553316,POST,POSTAGE,1,2011-05-16 12:04:00,18.0,12682.0,France,2011-05-16,2011-05,2011-05-16/2011-05-22,18.0
553357,M,MANUAL,2,2011-05-16 14:17:00,15.0,12684.0,France,2011-05-16,2011-05,2011-05-16/2011-05-22,30.0
553387,DOT,DOTCOM POSTAGE,1,2011-05-16 16:33:00,182.67,,United Kingdom,2011-05-16,2011-05,2011-05-16/2011-05-22,182.67
553389,DOT,DOTCOM POSTAGE,1,2011-05-16 16:37:00,113.99,,United Kingdom,2011-05-16,2011-05,2011-05-16/2011-05-22,113.99
553393,DOT,DOTCOM POSTAGE,1,2011-05-16 16:46:00,66.38,,United Kingdom,2011-05-16,2011-05,2011-05-16/2011-05-22,66.38
553411,POST,POSTAGE,3,2011-05-17 09:28:00,18.0,12714.0,France,2011-05-17,2011-05,2011-05-16/2011-05-22,54.0
553415,POST,POSTAGE,2,2011-05-17 10:02:00,18.0,12463.0,Belgium,2011-05-17,2011-05,2011-05-16/2011-05-22,36.0
553521,M,MANUAL,1,2011-05-17 14:35:00,452.45,,United Kingdom,2011-05-17,2011-05,2011-05-16/2011-05-22,452.45
553539,M,MANUAL,1,2011-05-17 15:27:00,465.87,,United Kingdom,2011-05-17,2011-05,2011-05-16/2011-05-22,465.87
553541,DOT,DOTCOM POSTAGE,1,2011-05-17 15:33:00,248.13,,United Kingdom,2011-05-17,2011-05,2011-05-16/2011-05-22,248.13
553542,DOT,DOTCOM POSTAGE,1,2011-05-17 15:34:00,204.63,,United Kingdom,2011-05-17,2011-05,2011-05-16/2011-05-22,204.63
553543,DOT,DOTCOM POSTAGE,1,2011-05-17 15:35:00,154.5,,United Kingdom,2011-05-17,2011-05,2011-05-16/2011-05-22,154.5
553544,DOT,DOTCOM POSTAGE,1,2011-05-17 15:36:00,124.08,,United Kingdom,2011-05-17,2011-05,2011-05-16/2011-05-22,124.08
553545,DOT,DOTCOM POSTAGE,1,2011-05-17 15:37:00,105.96,,United Kingdom,2011-05-17,2011-05,2011-05-16/2011-05-22,105.96
553547,POST,POSTAGE,4,2011-05-17 15:48:00,18.0,12474.0,Germany,2011-05-17,2011-05,2011-05-16/2011-05-22,72.0
553549,DOT,DOTCOM POSTAGE,1,2011-05-17 16:09:00,179.67,,United Kingdom,2011-05-17,2011-05,2011-05-16/2011-05-22,179.67
553559,M,MANUAL,1,2011-05-17 17:12:00,293.0,14931.0,Channel Islands,2011-05-17,2011-05,2011-05-16/2011-05-22,293.0
553566,POST,POSTAGE,3,2011-05-18 09:09:00,18.0,12690.0,France,2011-05-18,2011-05,2011-05-16/2011-05-22,54.0
553577,POST,POSTAGE,2,2011-05-18 10:34:00,18.0,12437.0,France,2011-05-18,2011-05,2011-05-16/2011-05-22,36.0
553666,POST,POSTAGE,2,2011-05-18 12:18:00,18.0,12679.0,France,2011-05-18,2011-05,2011-05-16/2011-05-22,36.0
553674,POST,POSTAGE,1,2011-05-18 12:50:00,40.0,12483.0,Sweden,2011-05-18,2011-05,2011-05-16/2011-05-22,40.0
553682,POST,POSTAGE,4,2011-05-18 13:20:00,15.0,14646.0,Netherlands,2011-05-18,2011-05,2011-05-16/2011-05-22,60.0
553718,DOT,DOTCOM POSTAGE,1,2011-05-18 16:14:00,176.8,,United Kingdom,2011-05-18,2011-05,2011-05-16/2011-05-22,176.8
553731,POST,POSTAGE,4,2011-05-19 08:26:00,18.0,12481.0,Germany,2011-05-19,2011-05,2011-05-16/2011-05-22,72.0
553741,POST,POSTAGE,3,2011-05-19 09:37:00,18.0,12520.0,Germany,2011-05-19,2011-05,2011-05-16/2011-05-22,54.0
553766,DOT,DOTCOM POSTAGE,1,2011-05-19 10:44:00,205.5,,United Kingdom,2011-05-19,2011-05,2011-05-16/2011-05-22,205.5
553767,DOT,DOTCOM POSTAGE,1,2011-05-19 10:46:00,162.75,,United Kingdom,2011-05-19,2011-05,2011-05-16/2011-05-22,162.75
553768,DOT,DOTCOM POSTAGE,1,2011-05-19 10:47:00,236.46,,United Kingdom,2011-05-19,2011-05,2011-05-16/2011-05-22,236.46
553842,POST,POSTAGE,2,2011-05-19 12:24:00,18.0,12524.0,Germany,2011-05-19,2011-05,2011-05-16/2011-05-22,36.0
553843,POST,POSTAGE,2,2011-05-19 12:29:00,18.0,12553.0,France,2011-05-19,2011-05,2011-05-16/2011-05-22,36.0
553884,POST,POSTAGE,1,2011-05-19 15:36:00,18.0,12600.0,Germany,2011-05-19,2011-05,2011-05-16/2011-05-22,18.0
553885,POST,POSTAGE,1,2011-05-19 15:41:00,18.0,12601.0,Germany,2011-05-19,2011-05,2011-05-16/2011-05-22,18.0
553890,DOT,DOTCOM POSTAGE,1,2011-05-19 16:32:00,167.03,,United Kingdom,2011-05-19,2011-05,2011-05-16/2011-05-22,167.03
553997,POST,POSTAGE,9,2011-05-20 11:34:00,18.0,12656.0,France,2011-05-20,2011-05,2011-05-16/2011-05-22,162.0
554038,POST,POSTAGE,2,2011-05-20 14:23:00,15.0,12775.0,Netherlands,2011-05-20,2011-05,2011-05-16/2011-05-22,30.0
554054,DOT,DOTCOM POSTAGE,1,2011-05-20 15:29:00,124.27,,United Kingdom,2011-05-20,2011-05,2011-05-16/2011-05-22,124.27
554097,POST,POSTAGE,5,2011-05-22 13:01:00,18.0,12567.0,France,2011-05-22,2011-05,2011-05-16/2011-05-22,90.0
554104,POST,POSTAGE,4,2011-05-22 14:03:00,18.0,12705.0,Germany,2011-05-22,2011-05,2011-05-16/2011-05-22,72.0
554106,POST,POSTAGE,4,2011-05-22 14:05:00,18.0,12710.0,Germany,2011-05-22,2011-05,2011-05-16/2011-05-22,72.0
554109,POST,POSTAGE,2,2011-05-22 14:33:00,18.0,12682.0,France,2011-05-22,2011-05,2011-05-16/2011-05-22,36.0
554132,POST,POSTAGE,4,2011-05-23 09:43:00,40.0,12360.0,Austria,2011-05-23,2011-05,2011-05-23/2011-05-29,160.0
554134,POST,POSTAGE,2,2011-05-23 09:48:00,18.0,12583.0,France,2011-05-23,2011-05,2011-05-23/2011-05-29,36.0
554137,POST,POSTAGE,2,2011-05-23 10:13:00,18.0,12708.0,Germany,2011-05-23,2011-05,2011-05-23/2011-05-29,36.0
554147,POST,POSTAGE,2,2011-05-23 10:48:00,15.0,12423.0,Belgium,2011-05-23,2011-05,2011-05-23/2011-05-29,30.0
554155,M,MANUAL,1,2011-05-23 11:26:00,1241.98,12757.0,Portugal,2011-05-23,2011-05,2011-05-23/2011-05-29,1241.98
554159,POST,POSTAGE,2,2011-05-23 11:48:00,15.0,12464.0,Belgium,2011-05-23,2011-05,2011-05-23/2011-05-29,30.0
554285,DOT,DOTCOM POSTAGE,1,2011-05-23 14:15:00,156.92,,United Kingdom,2011-05-23,2011-05,2011-05-23/2011-05-29,156.92
554293,DOT,DOTCOM POSTAGE,1,2011-05-23 14:19:00,159.63,,United Kingdom,2011-05-23,2011-05,2011-05-23/2011-05-29,159.63
554301,M,MANUAL,1,2011-05-23 14:46:00,1241.98,12757.0,Portugal,2011-05-23,2011-05,2011-05-23/2011-05-29,1241.98
554305,M,MANUAL,1,2011-05-23 14:58:00,557.72,12757.0,Portugal,2011-05-23,2011-05,2011-05-23/2011-05-29,557.72
554310,DOT,DOTCOM POSTAGE,1,2011-05-23 15:25:00,249.91,,United Kingdom,2011-05-23,2011-05,2011-05-23/2011-05-29,249.91
554324,POST,POSTAGE,1,2011-05-23 15:38:00,18.0,12712.0,Germany,2011-05-23,2011-05,2011-05-23/2011-05-29,18.0
554325,POST,POSTAGE,3,2011-05-23 15:38:00,18.0,12621.0,Germany,2011-05-23,2011-05,2011-05-23/2011-05-29,54.0
554356,POST,POSTAGE,2,2011-05-24 09:25:00,18.0,12670.0,France,2011-05-24,2011-05,2011-05-23/2011-05-29,36.0
554363,POST,POSTAGE,2,2011-05-24 10:19:00,18.0,12647.0,Germany,2011-05-24,2011-05,2011-05-23/2011-05-29,36.0
554511,DOT,DOTCOM POSTAGE,1,2011-05-24 15:52:00,162.67,,United Kingdom,2011-05-24,2011-05,2011-05-23/2011-05-29,162.67
554512,DOT,DOTCOM POSTAGE,1,2011-05-24 15:54:00,194.12,,United Kingdom,2011-05-24,2011-05,2011-05-23/2011-05-29,194.12
554514,DOT,DOTCOM POSTAGE,1,2011-05-24 15:58:00,214.29,,United Kingdom,2011-05-24,2011-05,2011-05-23/2011-05-29,214.29
554555,POST,POSTAGE,2,2011-05-25 10:08:00,18.0,12437.0,France,2011-05-25,2011-05,2011-05-23/2011-05-29,36.0
554648,POST,POSTAGE,3,2011-05-25 12:44:00,18.0,12562.0,France,2011-05-25,2011-05,2011-05-23/2011-05-29,54.0
554650,POST,POSTAGE,3,2011-05-25 12:54:00,18.0,12681.0,France,2011-05-25,2011-05,2011-05-23/2011-05-29,54.0
554654,POST,POSTAGE,3,2011-05-25 13:34:00,40.0,12815.0,Poland,2011-05-25,2011-05,2011-05-23/2011-05-29,120.0
554694,DOT,DOTCOM POSTAGE,1,2011-05-25 17:06:00,202.77,,United Kingdom,2011-05-25,2011-05,2011-05-23/2011-05-29,202.77
554699,POST,POSTAGE,3,2011-05-26 09:17:00,18.0,12613.0,Germany,2011-05-26,2011-05,2011-05-23/2011-05-29,54.0
554711,POST,POSTAGE,1,2011-05-26 10:41:00,18.0,12654.0,Germany,2011-05-26,2011-05,2011-05-23/2011-05-29,18.0
554714,DOT,DOTCOM POSTAGE,1,2011-05-26 10:44:00,155.25,,United Kingdom,2011-05-26,2011-05,2011-05-23/2011-05-29,155.25
554792,POST,POSTAGE,1,2011-05-26 12:38:00,28.0,12547.0,Spain,2011-05-26,2011-05,2011-05-23/2011-05-29,28.0
554794,POST,POSTAGE,2,2011-05-26 12:41:00,18.0,12720.0,Germany,2011-05-26,2011-05,2011-05-23/2011-05-29,36.0
554840,POST,POSTAGE,2,2011-05-26 17:16:00,18.0,12684.0,France,2011-05-26,2011-05,2011-05-23/2011-05-29,36.0
554861,POST,POSTAGE,5,2011-05-27 10:29:00,18.0,12633.0,Germany,2011-05-27,2011-05,2011-05-23/2011-05-29,90.0
554924,POST,POSTAGE,1,2011-05-27 12:54:00,4.0,12748.0,United Kingdom,2011-05-27,2011-05,2011-05-23/2011-05-29,4.0
554933,M,MANUAL,2,2011-05-27 13:26:00,0.3,13232.0,United Kingdom,2011-05-27,2011-05,2011-05-23/2011-05-29,0.6
554938,POST,POSTAGE,4,2011-05-27 13:34:00,15.0,12876.0,Belgium,2011-05-27,2011-05,2011-05-23/2011-05-29,60.0
554940,POST,POSTAGE,2,2011-05-27 13:49:00,18.0,12494.0,France,2011-05-27,2011-05,2011-05-23/2011-05-29,36.0
554957,DOT,DOTCOM POSTAGE,1,2011-05-27 15:17:00,75.75,,United Kingdom,2011-05-27,2011-05,2011-05-23/2011-05-29,75.75
554958,DOT,DOTCOM POSTAGE,1,2011-05-27 15:17:00,167.88,,United Kingdom,2011-05-27,2011-05,2011-05-23/2011-05-29,167.88
554959,DOT,DOTCOM POSTAGE,1,2011-05-27 15:18:00,58.5,,United Kingdom,2011-05-27,2011-05,2011-05-23/2011-05-29,58.5
554960,DOT,DOTCOM POSTAGE,1,2011-05-27 15:18:00,148.75,,United Kingdom,2011-05-27,2011-05,2011-05-23/2011-05-29,148.75
554961,DOT,DOTCOM POSTAGE,1,2011-05-27 15:19:00,164.29,,United Kingdom,2011-05-27,2011-05,2011-05-23/2011-05-29,164.29
554985,POST,POSTAGE,4,2011-05-29 12:26:00,18.0,12426.0,Germany,2011-05-29,2011-05,2011-05-23/2011-05-29,72.0
555003,POST,POSTAGE,1,2011-05-31 09:36:00,15.0,12787.0,Netherlands,2011-05-31,2011-05,2011-05-30/2011-06-05,15.0
555095,POST,POSTAGE,7,2011-05-31 13:32:00,28.0,12540.0,Spain,2011-05-31,2011-05,2011-05-30/2011-06-05,196.0
555096,POST,POSTAGE,3,2011-05-31 13:32:00,18.0,12682.0,France,2011-05-31,2011-05,2011-05-30/2011-06-05,54.0
555106,POST,POSTAGE,2,2011-05-31 14:14:00,15.0,12790.0,Netherlands,2011-05-31,2011-05,2011-05-30/2011-06-05,30.0
555110,M,MANUAL,2,2011-05-31 14:34:00,1.65,17841.0,United Kingdom,2011-05-31,2011-05,2011-05-30/2011-06-05,3.3
555147,POST,POSTAGE,4,2011-05-31 15:41:00,40.0,13505.0,Switzerland,2011-05-31,2011-05,2011-05-30/2011-06-05,160.0
555149,DOT,DOTCOM POSTAGE,1,2011-05-31 15:49:00,154.01,,United Kingdom,2011-05-31,2011-05,2011-05-30/2011-06-05,154.01
555150,DOT,DOTCOM POSTAGE,1,2011-05-31 15:53:00,183.55,,United Kingdom,2011-05-31,2011-05,2011-05-30/2011-06-05,183.55
555161,POST,POSTAGE,1,2011-06-01 09:26:00,15.0,12423.0,Belgium,2011-06-01,2011-06,2011-05-30/2011-06-05,15.0
555162,POST,POSTAGE,4,2011-06-01 10:15:00,18.0,12473.0,Germany,2011-06-01,2011-06,2011-05-30/2011-06-05,72.0
555264,M,MANUAL,1,2011-06-01 16:03:00,3.95,17757.0,United Kingdom,2011-06-01,2011-06,2011-05-30/2011-06-05,3.95
555275,DOT,DOTCOM POSTAGE,1,2011-06-01 17:18:00,205.29,,United Kingdom,2011-06-01,2011-06,2011-05-30/2011-06-05,205.29
555276,DOT,DOTCOM POSTAGE,1,2011-06-01 17:28:00,185.88,,United Kingdom,2011-06-01,2011-06,2011-05-30/2011-06-05,185.88
555277,DOT,DOTCOM POSTAGE,1,2011-06-01 17:30:00,124.87,,United Kingdom,2011-06-01,2011-06,2011-05-30/2011-06-05,124.87
555278,DOT,DOTCOM POSTAGE,1,2011-06-01 17:33:00,97.96,,United Kingdom,2011-06-01,2011-06,2011-05-30/2011-06-05,97.96
555320,DOT,DOTCOM POSTAGE,1,2011-06-02 11:00:00,98.54,,United Kingdom,2011-06-02,2011-06,2011-05-30/2011-06-05,98.54
555321,DOT,DOTCOM POSTAGE,1,2011-06-02 11:01:00,56.79,,United Kingdom,2011-06-02,2011-06,2011-05-30/2011-06-05,56.79
555322,DOT,DOTCOM POSTAGE,1,2011-06-02 11:01:00,88.71,,United Kingdom,2011-06-02,2011-06,2011-05-30/2011-06-05,88.71
555323,DOT,DOTCOM POSTAGE,1,2011-06-02 11:02:00,46.0,,United Kingdom,2011-06-02,2011-06,2011-05-30/2011-06-05,46.0
555324,DOT,DOTCOM POSTAGE,1,2011-06-02 11:02:00,124.08,,United Kingdom,2011-06-02,2011-06,2011-05-30/2011-06-05,124.08
555325,DOT,DOTCOM POSTAGE,1,2011-06-02 11:02:00,47.67,,United Kingdom,2011-06-02,2011-06,2011-05-30/2011-06-05,47.67
555326,DOT,DOTCOM POSTAGE,1,2011-06-02 11:03:00,79.67,,United Kingdom,2011-06-02,2011-06,2011-05-30/2011-06-05,79.67
555327,DOT,DOTCOM POSTAGE,1,2011-06-02 11:03:00,158.63,,United Kingdom,2011-06-02,2011-06,2011-05-30/2011-06-05,158.63
555397,DOT,DOTCOM POSTAGE,1,2011-06-02 17:26:00,216.8,,United Kingdom,2011-06-02,2011-06,2011-05-30/2011-06-05,216.8
555403,POST,POSTAGE,1,2011-06-02 18:06:00,40.0,12676.0,Sweden,2011-06-02,2011-06,2011-05-30/2011-06-05,40.0
555407,POST,POSTAGE,1,2011-06-03 07:48:00,15.0,12775.0,Netherlands,2011-06-03,2011-06,2011-05-30/2011-06-05,15.0
555417,POST,POSTAGE,1,2011-06-03 10:17:00,18.0,12601.0,Germany,2011-06-03,2011-06,2011-05-30/2011-06-05,18.0
555470,POST,POSTAGE,1,2011-06-03 11:33:00,28.0,12455.0,Spain,2011-06-03,2011-06,2011-05-30/2011-06-05,28.0
555510,DOT,DOTCOM POSTAGE,1,2011-06-03 17:09:00,181.45,,United Kingdom,2011-06-03,2011-06,2011-05-30/2011-06-05,181.45
555523,POST,POSTAGE,2,2011-06-05 11:36:00,18.0,12468.0,Germany,2011-06-05,2011-06,2011-05-30/2011-06-05,36.0
555531,POST,POSTAGE,11,2011-06-05 11:53:00,18.0,12678.0,France,2011-06-05,2011-06,2011-05-30/2011-06-05,198.0
555547,POST,POSTAGE,4,2011-06-05 13:13:00,18.0,12681.0,France,2011-06-05,2011-06,2011-05-30/2011-06-05,72.0
555553,POST,POSTAGE,2,2011-06-05 13:45:00,18.0,12662.0,Germany,2011-06-05,2011-06,2011-05-30/2011-06-05,36.0
555569,POST,POSTAGE,5,2011-06-05 15:29:00,18.0,12727.0,France,2011-06-05,2011-06,2011-05-30/2011-06-05,90.0
