stock_code,description,invoice_month,monthly_units,monthly_revenue,order_count,avg_unit_price
21071,VINTAGE BILLBOARD DRINK ME MUG,2011-03,99,140.69,19,1.6321052631578947
21071,VINTAGE BILLBOARD DRINK ME MUG,2011-04,37,58.35,12,1.6533333333333333
21071,VINTAGE BILLBOARD DRINK ME MUG,2011-05,45,65.93,10,1.9759999999999998
21071,VINTAGE BILLBOARD DRINK ME MUG,2011-06,31,48.43,9,1.7877777777777777
21071,VINTAGE BILLBOARD DRINK ME MUG,2011-07,13,23.509999999999998,7,2.1142857142857143
21071,VINTAGE BILLBOARD DRINK ME MUG,2011-08,32,43.629999999999995,7,1.5957142857142856
21071,VINTAGE BILLBOARD DRINK ME MUG,2011-09,114,142.92000000000002,16,1.691875
21071,VINTAGE BILLBOARD DRINK ME MUG,2011-10,137,228.12,17,1.6533333333333333
21078,SET/20 STRAWBERRY PAPER NAPKINS,2010-12,71,72.78,10,1.595
21078,SET/20 STRAWBERRY PAPER NAPKINS,2011-01,284,222.57,24,1.1836
21078,SET/20 STRAWBERRY PAPER NAPKINS,2011-02,107,112.61,23,1.2317391304347824
21078,SET/20 STRAWBERRY PAPER NAPKINS,2011-03,593,501.73,45,1.1426666666666667
21078,SET/20 STRAWBERRY PAPER NAPKINS,2011-04,206,172.85999999999999,24,1.0416666666666667
21078,SET/20 STRAWBERRY PAPER NAPKINS,2011-05,395,378.19,51,1.3333333333333333
21078,SET/20 STRAWBERRY PAPER NAPKINS,2011-06,355,343.99,38,1.3356410256410256
21078,SET/20 STRAWBERRY PAPER NAPKINS,2011-07,242,250.23,46,1.3345652173913043
21078,SET/20 STRAWBERRY PAPER NAPKINS,2011-08,363,328.57,25,1.1908
21078,SET/20 STRAWBERRY PAPER NAPKINS,2011-09,129,121.49999999999999,18,1.2455555555555555
21078,SET/20 STRAWBERRY PAPER NAPKINS,2011-10,24,26.009999999999998,9,1.2944444444444443
21080,SET/20 RED RETROSPOT PAPER NAPKINS,2010-12,856,769.8399999999999,61,1.0686885245901638
21080,SET/20 RED RETROSPOT PAPER NAPKINS,2011-01,958,806.55,80,1.0811111111111111
21080,SET/20 RED RETROSPOT PAPER NAPKINS,2011-02,1339,1092.35,70,1.16986301369863
21080,SET/20 RED RETROSPOT PAPER NAPKINS,2011-03,1870,1533.83,105,1.0698113207547169
21080,SET/20 RED RETROSPOT PAPER NAPKINS,2011-04,1015,841.79,70,1.0445714285714285
21080,SET/20 RED RETROSPOT PAPER NAPKINS,2011-05,1260,1110.52,96,1.1203092783505155
21080,SET/20 RED RETROSPOT PAPER NAPKINS,2011-06,1301,1109.84,100,1.1722115384615384
21080,SET/20 RED RETROSPOT PAPER NAPKINS,2011-07,660,617.35,79,1.28575
21080,SET/20 RED RETROSPOT PAPER NAPKINS,2011-08,1017,969.2099999999999,73,1.0926315789473684
21080,SET/20 RED RETROSPOT PAPER NAPKINS,2011-09,1018,860.21,75,1.0296052631578947
21080,SET/20 RED RETROSPOT PAPER NAPKINS,2011-10,792,688.47,78,1.0450632911392406
21080,SET/20 RED RETROSPOT PAPER NAPKINS,2011-11,882,719.94,81,0.9483132530120482
21080,SET/20 RED RETROSPOT PAPER NAPKINS,2011-12,234,192.66,18,0.9663157894736841
21082,SET/20 FRUIT SALAD PAPER NAPKINS,2011-01,17,27.71,4,1.63
21082,SET/20 FRUIT SALAD PAPER NAPKINS,2011-02,8,13.04,3,1.63
21082,SET/20 FRUIT SALAD PAPER NAPKINS,2011-03,17,27.709999999999997,6,1.63
21082,SET/20 FRUIT SALAD PAPER NAPKINS,2011-04,8,13.04,3,1.63
21082,SET/20 FRUIT SALAD PAPER NAPKINS,2011-05,20,32.599999999999994,5,1.6299999999999997
21082,SET/20 FRUIT SALAD PAPER NAPKINS,2011-06,18,29.34,4,1.63
21084,SET/6 COLLAGE PAPER CUPS,2011-01,27,17.55,3,0.65
21084,SET/6 COLLAGE PAPER CUPS,2011-02,27,20.51,7,0.8624999999999999
21084,SET/6 COLLAGE PAPER CUPS,2011-03,60,42.6,9,0.75
21084,SET/6 COLLAGE PAPER CUPS,2011-04,496,140.32,23,0.4682608695652174
21084,SET/6 COLLAGE PAPER CUPS,2011-05,742,170.42000000000002,28,0.4642857142857143
21084,SET/6 COLLAGE PAPER CUPS,2011-06,432,105.76,32,0.41
21084,SET/6 COLLAGE PAPER CUPS,2011-07,225,93.31,29,0.6093103448275862
21084,SET/6 COLLAGE PAPER CUPS,2011-08,89,29.71,9,0.4744444444444444
21084,SET/6 COLLAGE PAPER CUPS,2011-09,269,85.03,15,0.44599999999999995
21084,SET/6 COLLAGE PAPER CUPS,2011-10,83,29.21,10,0.446
21084,SET/6 COLLAGE PAPER CUPS,2011-11,92,19.400000000000002,11,0.35000000000000003
21084,SET/6 COLLAGE PAPER CUPS,2011-12,68,19.32,5,0.4033333333333333
21086,SET/6 RED SPOTTY PAPER CUPS,2010-12,287,197.66000000000003,24,0.8183333333333334
21086,SET/6 RED SPOTTY PAPER CUPS,2011-01,528,325.12,25,0.7628
21086,SET/6 RED SPOTTY PAPER CUPS,2011-02,760,476.46000000000004,36,0.9155555555555556
21086,SET/6 RED SPOTTY PAPER CUPS,2011-03,940,623.3000000000001,43,0.8477272727272727
21086,SET/6 RED SPOTTY PAPER CUPS,2011-04,664,418.96000000000004,33,1.0287878787878786
21086,SET/6 RED SPOTTY PAPER CUPS,2011-05,677,498.41,55,1.085357142857143
21086,SET/6 RED SPOTTY PAPER CUPS,2011-06,753,509.59000000000003,51,0.9680769230769231
21086,SET/6 RED SPOTTY PAPER CUPS,2011-07,363,296.71,39,1.1280487804878048
21086,SET/6 RED SPOTTY PAPER CUPS,2011-08,471,410.03000000000003,30,1.060967741935484
21086,SET/6 RED SPOTTY PAPER CUPS,2011-09,777,490.45,33,0.9693939393939394
21086,SET/6 RED SPOTTY PAPER CUPS,2011-10,321,222.37,24,0.8541666666666666
21086,SET/6 RED SPOTTY PAPER CUPS,2011-11,541,354.15000000000003,31,0.89125
21086,SET/6 RED SPOTTY PAPER CUPS,2011-12,39,28.290000000000003,4,0.895
21087,SET/6 POSIES PAPER CUPS,2011-02,25,17.87,6,0.77
21087,SET/6 POSIES PAPER CUPS,2011-03,73,48.53,6,0.71
21087,SET/6 POSIES PAPER CUPS,2011-04,43,8.17,4,0.19
21088,SET/6 FRUIT SALAD PAPER CUPS,2011-01,28,22.240000000000002,3,0.9866666666666667
21088,SET/6 FRUIT SALAD PAPER CUPS,2011-02,29,19.75,2,0.74
21088,SET/6 FRUIT SALAD PAPER CUPS,2011-03,49,32.57,8,0.7175
21088,SET/6 FRUIT SALAD PAPER CUPS,2011-04,454,86.9,16,0.23
21088,SET/6 FRUIT SALAD PAPER CUPS,2011-05,449,96.83,19,0.3584210526315789
21088,SET/6 FRUIT SALAD PAPER CUPS,2011-06,39,11.89,7,0.4642857142857143
21088,SET/6 FRUIT SALAD PAPER CUPS,2011-07,215,50.45,19,0.3921052631578947
21088,SET/6 FRUIT SALAD PAPER CUPS,2011-08,193,51.39,12,0.4033333333333333
21088,SET/6 FRUIT SALAD PAPER CUPS,2011-09,135,31.41,10,0.31799999999999995
21088,SET/6 FRUIT SALAD PAPER CUPS,2011-10,4,2.04,2,0.51
21088,SET/6 FRUIT SALAD PAPER CUPS,2011-11,58,17.42,3,0.4033333333333333
21088,SET/6 FRUIT SALAD PAPER CUPS,2011-12,25,5.390000000000001,2,0.51
21089,SET/6 GREEN SPRING PAPER CUPS,2010-12,2,1.3,1,0.65
21089,SET/6 GREEN SPRING PAPER CUPS,2011-02,2,1.3,1,0.65
21089,SET/6 GREEN SPRING PAPER CUPS,2011-04,6,1.1400000000000001,2,0.19
21089,SET/6 GREEN SPRING PAPER CUPS,2011-05,99,18.810000000000002,10,0.19
21089,SET/6 GREEN SPRING PAPER CUPS,2011-06,51,12.57,5,0.4779999999999999
21089,SET/6 GREEN SPRING PAPER CUPS,2011-07,50,9.5,4,0.19
21089,SET/6 GREEN SPRING PAPER CUPS,2011-08,23,4.37,2,0.19
21090,SET/6 COLLAGE PAPER PLATES,2010-12,2,1.7,1,0.85
21090,SET/6 COLLAGE PAPER PLATES,2011-01,27,25.349999999999998,4,1.2475
21090,SET/6 COLLAGE PAPER PLATES,2011-02,32,27.639999999999997,10,0.9139999999999999
21090,SET/6 COLLAGE PAPER PLATES,2011-03,77,64.72999999999999,12,0.8383333333333333
21090,SET/6 COLLAGE PAPER PLATES,2011-04,372,186.44,24,0.5733333333333334
21090,SET/6 COLLAGE PAPER PLATES,2011-05,748,314.16,30,0.5513333333333333
21090,SET/6 COLLAGE PAPER PLATES,2011-06,393,190.67,36,0.5611111111111111
21090,SET/6 COLLAGE PAPER PLATES,2011-07,281,183.95,35,0.654
21090,SET/6 COLLAGE PAPER PLATES,2011-08,108,71.6,12,0.6833333333333332
21090,SET/6 COLLAGE PAPER PLATES,2011-09,164,83.32,17,0.5970588235294118
21090,SET/6 COLLAGE PAPER PLATES,2011-10,97,64.22999999999999,14,0.6414285714285715
21090,SET/6 COLLAGE PAPER PLATES,2011-11,86,46.3,18,0.5855555555555555
21090,SET/6 COLLAGE PAPER PLATES,2011-12,26,14.099999999999998,4,0.5660000000000001
21094,SET/6 RED SPOTTY PAPER PLATES,2010-12,583,442.36,25,0.9273076923076923
21094,SET/6 RED SPOTTY PAPER PLATES,2011-01,652,507.28,32,1.03
21094,SET/6 RED SPOTTY PAPER PLATES,2011-02,681,501.38,38,0.8953846153846154
21094,SET/6 RED SPOTTY PAPER PLATES,2011-03,1252,958.2199999999999,58,0.9358620689655173
21094,SET/6 RED SPOTTY PAPER PLATES,2011-04,342,286.53,43,1.0613953488372092
21094,SET/6 RED SPOTTY PAPER PLATES,2011-05,1040,791.2299999999999,61,1.0337096774193548
21094,SET/6 RED SPOTTY PAPER PLATES,2011-06,1011,811.77,54,1.068148148148148
21094,SET/6 RED SPOTTY PAPER PLATES,2011-07,746,620.18,53,1.048679245283019
21094,SET/6 RED SPOTTY PAPER PLATES,2011-08,666,595.5899999999999,42,0.9811627906976743
21094,SET/6 RED SPOTTY PAPER PLATES,2011-09,891,697.4399999999999,45,0.9715555555555555
21094,SET/6 RED SPOTTY PAPER PLATES,2011-10,486,376.38,36,0.9637837837837837
21094,SET/6 RED SPOTTY PAPER PLATES,2011-11,346,292.96,35,0.8442857142857143
21094,SET/6 RED SPOTTY PAPER PLATES,2011-12,62,51.94,5,0.8379999999999999
21095,SET/6 POSIES PAPER PLATES,2010-12,8,6.8,1,0.85
21095,SET/6 POSIES PAPER PLATES,2011-01,2,1.7,1,0.85
21095,SET/6 POSIES PAPER PLATES,2011-02,31,38.05,3,1.11
21095,SET/6 POSIES PAPER PLATES,2011-03,36,30.599999999999998,2,0.85
21095,SET/6 POSIES PAPER PLATES,2011-04,5,4.25,2,0.85
21095,SET/6 POSIES PAPER PLATES,2011-05,31,26.349999999999998,3,0.85
21095,SET/6 POSIES PAPER PLATES,2011-06,12,10.98,2,1.24
21096,SET/6 FRUIT SALAD  PAPER PLATES,2011-01,29,28.699999999999996,3,1.1199999999999999
21096,SET/6 FRUIT SALAD  PAPER PLATES,2011-03,51,43.21,7,0.8414285714285714
21096,SET/6 FRUIT SALAD  PAPER PLATES,2011-04,421,166.39,16,0.445
21096,SET/6 FRUIT SALAD  PAPER PLATES,2011-05,343,139.93,17,0.49352941176470594
21096,SET/6 FRUIT SALAD  PAPER PLATES,2011-06,38,18.34,10,0.5660000000000001
21096,SET/6 FRUIT SALAD  PAPER PLATES,2011-07,196,85.24,24,0.555
21096,SET/6 FRUIT SALAD  PAPER PLATES,2011-08,102,60.9,12,0.6766666666666666
21096,SET/6 FRUIT SALAD  PAPER PLATES,2011-09,47,19.74,9,0.44222222222222224
21096,SET/6 FRUIT SALAD  PAPER PLATES,2011-10,4,2.44,3,0.6833333333333332
21096,SET/6 FRUIT SALAD  PAPER PLATES,2011-11,26,14.54,3,0.5366666666666666
21096,SET/6 FRUIT SALAD  PAPER PLATES,2011-12,2,1.66,1,0.83
21098,CHRISTMAS TOILET ROLL,2010-12,715,1421.09,69,1.792112676056338
21098,CHRISTMAS TOILET ROLL,2011-01,19,32.32,6,2.2666666666666666
21098,CHRISTMAS TOILET ROLL,2011-06,8,21.34,7,2.697142857142857
21098,CHRISTMAS TOILET ROLL,2011-07,21,38.87,6,2.3333333333333335
21098,CHRISTMAS TOILET ROLL,2011-08,164,191.32,9,1.228888888888889
21098,CHRISTMAS TOILET ROLL,2011-09,1663,1833.96,26,1.721851851851852
21098,CHRISTMAS TOILET ROLL,2011-10,607,704.65,20,1.6727272727272726
21098,CHRISTMAS TOILET ROLL,2011-11,333,543.3,75,1.518888888888889
21098,CHRISTMAS TOILET ROLL,2011-12,189,291.90999999999997,30,1.6012903225806452
21100,CHARLIE AND LOLA CHARLOTTE BAG,2010-12,19,44.15,9,3.072222222222222
21100,CHARLIE AND LOLA CHARLOTTE BAG,2011-01,5,15.69,3,3.3033333333333332
21100,CHARLIE AND LOLA CHARLOTTE BAG,2011-02,32,65.2,8,3.2
21100,CHARLIE AND LOLA CHARLOTTE BAG,2011-03,9,37.17,7,4.13
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2010-12,26,82.62,11,3.4433333333333334
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2011-01,2,11.58,2,5.79
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2011-02,14,41.300000000000004,4,2.95
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2011-03,33,90.59,4,3.56
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2011-04,4,14.64,3,3.896666666666667
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2011-05,8,23.6,3,2.9500000000000006
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2011-06,13,49.71,5,4.654
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2011-07,9,29.390000000000004,3,3.896666666666667
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2011-08,1,5.79,1,5.79
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2011-09,9,32.230000000000004,4,4.37
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2011-10,28,75.84,3,3.763333333333333
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2011-11,89,239.43,9,3.447777777777778
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT,2011-12,1,5.79,1,5.79
21107,CREAM SLICE FLANNEL PINK SPOT,2010-12,186,520.7,21,4.161428571428571
21107,CREAM SLICE FLANNEL PINK SPOT,2011-01,14,47.10000000000001,4,4.4
21107,CREAM SLICE FLANNEL PINK SPOT,2011-02,26,79.54,6,3.4233333333333333
21107,CREAM SLICE FLANNEL PINK SPOT,2011-03,85,224.79,9,3.1322222222222225
21107,CREAM SLICE FLANNEL PINK SPOT,2011-04,23,73.53000000000002,7,3.7614285714285716
21107,CREAM SLICE FLANNEL PINK SPOT,2011-05,15,47.09,4,3.66
21107,CREAM SLICE FLANNEL PINK SPOT,2011-06,15,44.25000000000001,3,2.9500000000000006
21107,CREAM SLICE FLANNEL PINK SPOT,2011-07,26,77.58,6,3.83
21107,CREAM SLICE FLANNEL PINK SPOT,2011-08,3,17.37,2,5.79
21107,CREAM SLICE FLANNEL PINK SPOT,2011-09,31,89.49000000000001,6,3.356666666666667
21107,CREAM SLICE FLANNEL PINK SPOT,2011-10,73,202.71,9,4.167777777777777
21107,CREAM SLICE FLANNEL PINK SPOT,2011-11,163,450.77,18,3.762631578947368
21107,CREAM SLICE FLANNEL PINK SPOT,2011-12,241,617.79,2,4.17
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2010-12,195,670.4399999999999,33,4.071212121212121
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2011-01,3246,6870.410000000001,15,3.139333333333333
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2011-02,45,129.20999999999998,8,4.05625
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2011-03,122,330.38,18,3.487222222222222
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2011-04,3145,6625.68,6,2.8766666666666665
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2011-05,11,30.46,3,3.353333333333333
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2011-06,30,105.42,6,4.156666666666666
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2011-07,45,124.39,7,3.2385714285714284
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2011-08,50,139.55,8,3.45375
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2011-09,81,221.01,13,3.6623076923076923
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2011-10,709,604.3000000000001,41,1.1809756097560975
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2011-11,2354,1984.6100000000001,87,1.1988636363636365
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,2011-12,208,220.42000000000002,17,1.706470588235294
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2010-12,141,425.22999999999996,19,7.8657894736842096
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2011-01,358,871.48,33,4.066470588235294
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2011-02,48,93.6,1,1.95
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2011-03,24,175.07999999999998,8,8.385
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2011-04,3,26.79,3,8.93
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2011-05,29,80.55,4,5.55
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2011-06,2,13.5,1,6.75
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2011-07,1,13.29,1,13.29
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2011-08,2,13.5,1,6.75
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2011-09,7,66.87,6,10.02
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2011-10,15,98.19,3,8.663333333333332
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2011-11,63,388.59000000000003,10,7.164
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",2011-12,243,496.53,22,2.8571999999999997
21110,LARGE CAKE TOWEL PINK SPOTS,2010-12,236,718.4499999999999,29,6.633103448275863
21110,LARGE CAKE TOWEL PINK SPOTS,2011-01,555,1577.3899999999999,38,3.712051282051282
21110,LARGE CAKE TOWEL PINK SPOTS,2011-02,56,154.14,7,6.998571428571429
21110,LARGE CAKE TOWEL PINK SPOTS,2011-03,80,342.3,18,7.7666666666666675
21110,LARGE CAKE TOWEL PINK SPOTS,2011-04,5,40.29,3,8.93
21110,LARGE CAKE TOWEL PINK SPOTS,2011-05,13,94.28999999999999,4,8.385
21110,LARGE CAKE TOWEL PINK SPOTS,2011-06,9,60.75,4,6.75
21110,LARGE CAKE TOWEL PINK SPOTS,2011-07,3,33.33,3,11.11
21110,LARGE CAKE TOWEL PINK SPOTS,2011-09,36,187.14,13,6.514615384615384
21110,LARGE CAKE TOWEL PINK SPOTS,2011-10,57,268.23,6,7.996666666666666
21110,LARGE CAKE TOWEL PINK SPOTS,2011-11,55,339.39000000000004,9,7.2988888888888885
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2010-12,205,389.72,23,3.1956521739130435
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2011-01,261,419.62,30,2.4186666666666667
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2011-02,49,62.95,2,2.1
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2011-03,39,108.28999999999999,5,3.438
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2011-04,2,8.74,2,4.37
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2011-05,6,17.700000000000003,1,2.95
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2011-06,7,23.490000000000002,2,4.37
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2011-07,7,29.17,5,4.654
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2011-09,2,11.58,2,5.79
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2011-10,56,151.68,3,3.763333333333333
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2011-11,66,176.38,8,3.56
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",2011-12,200,251.7,11,1.3916666666666666
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2010-12,397,571.75,19,2.8342105263157897
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2011-01,261,411.99,26,2.2484615384615383
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2011-02,49,62.95,2,2.1
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2011-03,236,606.5999999999999,4,2.75
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2011-04,2,11.58,1,5.79
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2011-05,2,5.9,1,2.95
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2011-06,4,11.8,2,2.95
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2011-07,7,23.490000000000002,3,3.896666666666667
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2011-09,14,46.980000000000004,4,4.37
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2011-10,320,936.16,11,3.688181818181818
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2011-11,66,190.14,8,3.965
21112,"SWISS ROLL TOWEL, PINK  SPOTS",2011-12,1,5.79,1,5.79
21114,LAVENDER SCENTED FABRIC HEART,2010-12,113,160.79,14,2.6457142857142855
21114,LAVENDER SCENTED FABRIC HEART,2011-01,124,164.76999999999998,12,2.0641666666666665
21114,LAVENDER SCENTED FABRIC HEART,2011-02,167,227.82999999999998,15,2.522
21114,LAVENDER SCENTED FABRIC HEART,2011-03,135,168.75,15,1.25
21114,LAVENDER SCENTED FABRIC HEART,2011-04,110,137.5,13,1.25
21114,LAVENDER SCENTED FABRIC HEART,2011-05,129,161.25,11,1.25
21114,LAVENDER SCENTED FABRIC HEART,2011-06,113,150.79,11,2.117272727272727
21114,LAVENDER SCENTED FABRIC HEART,2011-07,26,42.04,3,4.43
21114,LAVENDER SCENTED FABRIC HEART,2011-08,115,143.75,12,1.25
21114,LAVENDER SCENTED FABRIC HEART,2011-09,101,135.79,9,2.2039999999999997
21114,LAVENDER SCENTED FABRIC HEART,2011-10,100,121.2,9,1.228888888888889
21114,LAVENDER SCENTED FABRIC HEART,2011-11,98,151.12,13,2.7176923076923076
21114,LAVENDER SCENTED FABRIC HEART,2011-12,10,12.5,1,1.25
21115,ROSE CARAVAN DOORSTOP,2010-12,20,181.07999999999998,13,10.294615384615383
21115,ROSE CARAVAN DOORSTOP,2011-01,19,135.63,11,7.420909090909091
21115,ROSE CARAVAN DOORSTOP,2011-02,26,162.7,8,6.65
21115,ROSE CARAVAN DOORSTOP,2011-03,18,136.26,10,8.091818181818182
21115,ROSE CARAVAN DOORSTOP,2011-04,11,81.63,7,7.804285714285714
21115,ROSE CARAVAN DOORSTOP,2011-05,18,121.5,9,6.75
21115,ROSE CARAVAN DOORSTOP,2011-06,44,306.34,14,8.274285714285714
21115,ROSE CARAVAN DOORSTOP,2011-07,13,95.13,6,7.98
21115,ROSE CARAVAN DOORSTOP,2011-08,20,135.0,9,6.75
21115,ROSE CARAVAN DOORSTOP,2011-09,13,95.13,7,7.804285714285714
21115,ROSE CARAVAN DOORSTOP,2011-10,159,929.35,14,8.174285714285714
21115,ROSE CARAVAN DOORSTOP,2011-11,42,423.72,24,10.44
21115,ROSE CARAVAN DOORSTOP,2011-12,159,358.77,30,3.574
21116,OWL DOORSTOP,2010-12,43,300.85,27,7.557407407407408
21116,OWL DOORSTOP,2011-01,36,228.66,21,7.193809523809524
21116,OWL DOORSTOP,2011-02,44,247.86,19,6.532105263157895
21116,OWL DOORSTOP,2011-03,53,284.55,15,6.907333333333332
21116,OWL DOORSTOP,2011-04,25,137.11,7,6.381428571428572
21116,OWL DOORSTOP,2011-05,41,229.67000000000002,20,6.119
21116,OWL DOORSTOP,2011-06,35,213.32999999999998,17,7.3076470588235285
21116,OWL DOORSTOP,2011-07,26,148.74,12,6.62
21116,OWL DOORSTOP,2011-08,64,406.98,19,6.532105263157894
21116,OWL DOORSTOP,2011-09,50,324.32,21,6.54047619047619
21116,OWL DOORSTOP,2011-10,80,454.94,26,6.408518518518519
21116,OWL DOORSTOP,2011-11,196,1058.2,45,6.536222222222222
21116,OWL DOORSTOP,2011-12,2,16.58,2,8.29
21117,BLOND DOLL DOORSTOP,2011-01,1,6.75,1,6.75
21117,BLOND DOLL DOORSTOP,2011-04,12,15.0,1,1.25
21117,BLOND DOLL DOORSTOP,2011-05,12,15.0,1,1.25
21117,BLOND DOLL DOORSTOP,2011-06,12,15.0,1,1.25
21117,BLOND DOLL DOORSTOP,2011-07,12,15.0,1,1.25
21117,BLOND DOLL DOORSTOP,2011-09,12,15.0,1,1.25
21117,BLOND DOLL DOORSTOP,2011-10,7,8.75,3,1.25
21117,BLOND DOLL DOORSTOP,2011-11,41,51.25,5,1.25
21120,*BOOMBOX IPOD CLASSIC,2010-12,1,16.98,1,16.98
21121,SET/10 RED POLKADOT PARTY CANDLES,2010-12,533,627.9100000000001,24,1.5570833333333332
21121,SET/10 RED POLKADOT PARTY CANDLES,2011-01,681,799.0,32,1.32125
21121,SET/10 RED POLKADOT PARTY CANDLES,2011-02,467,592.22,33,1.4333333333333333
21121,SET/10 RED POLKADOT PARTY CANDLES,2011-03,441,559.72,36,1.4516666666666667
21121,SET/10 RED POLKADOT PARTY CANDLES,2011-04,218,276.13,21,1.4228571428571428
21121,SET/10 RED POLKADOT PARTY CANDLES,2011-05,354,447.34000000000003,39,1.3741025641025642
21121,SET/10 RED POLKADOT PARTY CANDLES,2011-06,1361,1537.0900000000001,34,1.233235294117647
21121,SET/10 RED POLKADOT PARTY CANDLES,2011-07,305,382.46,19,1.3136842105263158
21121,SET/10 RED POLKADOT PARTY CANDLES,2011-08,440,565.73,28,1.4660714285714285
21121,SET/10 RED POLKADOT PARTY CANDLES,2011-09,552,693.63,31,1.3634375
21121,SET/10 RED POLKADOT PARTY CANDLES,2011-10,730,861.4100000000001,35,1.3482857142857143
21121,SET/10 RED POLKADOT PARTY CANDLES,2011-11,415,519.96,38,1.28025
21121,SET/10 RED POLKADOT PARTY CANDLES,2011-12,109,136.25,9,1.25
21122,SET/10 PINK POLKADOT PARTY CANDLES,2010-12,492,564.0600000000001,19,1.4389473684210525
21122,SET/10 PINK POLKADOT PARTY CANDLES,2011-01,259,331.21,27,1.4264285714285714
21122,SET/10 PINK POLKADOT PARTY CANDLES,2011-02,547,633.87,29,1.3686206896551723
21122,SET/10 PINK POLKADOT PARTY CANDLES,2011-03,381,483.51,33,1.4333333333333333
21122,SET/10 PINK POLKADOT PARTY CANDLES,2011-04,337,422.46,26,1.2965384615384616
21122,SET/10 PINK POLKADOT PARTY CANDLES,2011-05,300,382.26,36,1.4410526315789474
21122,SET/10 PINK POLKADOT PARTY CANDLES,2011-06,815,967.6600000000001,37,1.342972972972973
21122,SET/10 PINK POLKADOT PARTY CANDLES,2011-07,369,463.67,28,1.3364285714285715
21122,SET/10 PINK POLKADOT PARTY CANDLES,2011-08,705,832.58,27,1.3774074074074074
21122,SET/10 PINK POLKADOT PARTY CANDLES,2011-09,289,362.46,19,1.3136842105263158
21122,SET/10 PINK POLKADOT PARTY CANDLES,2011-10,420,527.42,30,1.3280645161290323
